"site","countUndamagedFruitNumberPerPlant","countDamagedFruitNumberPerPlant","permanentPlot","year"
"S22",21,4,0,2016
"S22",13,0,0,2016
"S22",4,0,0,2016
"S22",12,0,0,2016
"S22",11,0,0,2016
"S22",6,0,0,2016
"S22",12,0,0,2016
"S22",54,0,0,2016
"S22",1,0,0,2016
"S22",10,0,0,2016
"S22",20,0,0,2016
"S22",48,0,0,2016
"S22",11,0,0,2016
"S22",15,0,0,2016
"S22",7,0,0,2016
"S22",4,0,0,2016
"S22",59,0,0,2016
"S22",8,0,0,2016
"S22",7,0,0,2016
"S22",16,0,0,2016
"S22",5,0,0,2016
"S22",26,0,0,2016
"S22",5,0,0,2016
"S22",54,1,0,2016
"S22",2,0,0,2016
"S22",17,0,0,2016
"S22",24,0,0,2016
"S22",5,0,0,2016
"S22",9,0,0,2016
"S22",12,0,0,2016
"S22",19,0,0,2016
"S22",6,0,0,2016
"S22",7,0,0,2016
"S22",6,0,0,2016
"S22",11,0,0,2016
"S22",18,0,0,2016
"S22",20,0,0,2016
"S22",7,0,0,2016
"S22",5,0,0,2016
"S22",11,0,0,2016
"S22",4,0,0,2016
"S22",8,0,0,2016
"S22",34,0,0,2016
"S22",0,0,0,2016
"S22",8,0,0,2016
"S22",11,0,0,2016
"S22",3,0,0,2016
"S22",2,0,0,2016
"SM",NA,NA,0,2016
"URS",10,0,0,2016
"URS",7,0,0,2016
"URS",12,0,0,2016
"URS",5,2,0,2016
"URS",30,0,0,2016
"URS",8,0,0,2016
"URS",33,0,0,2016
"URS",41,0,0,2016
"URS",0,1,0,2016
"URS",13,0,0,2016
"URS",48,0,0,2016
"URS",13,0,0,2016
"URS",18,0,0,2016
"URS",15,0,0,2016
"URS",63,2,0,2016
"URS",8,1,0,2016
"URS",7,2,0,2016
"URS",14,0,0,2016
"URS",6,1,0,2016
"URS",16,0,0,2016
"URS",8,0,0,2016
"URS",7,0,0,2016
"URS",11,0,0,2016
"URS",31,0,0,2016
"URS",15,0,0,2016
"URS",6,0,0,2016
"URS",18,0,0,2016
"URS",21,0,0,2016
"URS",30,1,0,2016
"URS",17,5,0,2016
"URS",9,1,0,2016
"URS",13,0,0,2016
"URS",9,2,0,2016
"URS",10,1,0,2016
"URS",24,0,0,2016
"URS",35,0,0,2016
"URS",21,2,0,2016
"URS",11,0,0,2016
"URS",5,0,0,2016
"URS",15,0,0,2016
"URS",12,2,0,2016
"URS",10,0,0,2016
"URS",5,0,0,2016
"URS",10,0,0,2016
"URS",12,2,0,2016
"URS",12,0,0,2016
"URS",22,0,0,2016
"URS",16,0,0,2016
"URS",9,0,0,2016
"URS",5,0,0,2016
"URS",11,0,0,2016
"URS",4,0,0,2016
"URS",25,0,0,2016
"URS",5,0,0,2016
"URS",6,0,0,2016
"URS",20,0,0,2016
"URS",14,1,0,2016
"URS",14,1,0,2016
"URS",8,1,0,2016
"URS",33,3,0,2016
"URS",5,0,0,2016
"URS",10,0,0,2016
"URS",2,0,0,2016
"URS",13,0,0,2016
"URS",12,0,0,2016
"URS",5,0,0,2016
"URS",8,0,0,2016
"URS",27,0,0,2016
"URS",14,0,0,2016
"URS",17,0,0,2016
"URS",7,0,0,2016
"URS",2,0,0,2016
"URS",1,0,0,2016
"URS",6,0,0,2016
"URS",4,0,0,2016
"URS",8,0,0,2016
"URS",12,0,0,2016
"URS",7,1,0,2016
"URS",7,0,0,2016
"BG",25,0,1,2017
"BG",11,2,1,2017
"BG",3,0,1,2017
"BG",4,0,1,2017
"BG",0,1,1,2017
"BG",0,1,1,2017
"BG",21,2,1,2017
"BG",10,1,1,2017
"BG",4,3,1,2017
"BG",3,0,1,2017
"BG",0,1,1,2017
"BG",0,1,1,2017
"BG",5,0,0,2017
"BG",9,0,0,2017
"BG",47,0,0,2017
"BG",12,0,0,2017
"BG",9,0,0,2017
"BG",9,0,0,2017
"BG",19,2,0,2017
"BG",15,7,0,2017
"BG",0,2,0,2017
"BG",24,9,0,2017
"BG",27,10,0,2017
"BG",5,9,0,2017
"BG",11,6,0,2017
"BG",11,2,0,2017
"BG",7,3,0,2017
"BG",16,0,0,2017
"BG",11,1,0,2017
"BG",6,0,0,2017
"BG",7,1,0,2017
"BG",6,3,0,2017
"BG",17,4,0,2017
"BG",0,1,0,2017
"BG",10,3,0,2017
"BG",0,2,0,2017
"BG",7,1,0,2017
"BG",4,2,0,2017
"BG",19,5,0,2017
"BG",7,4,0,2017
"BG",2,3,0,2017
"BG",1,2,0,2017
"BG",7,3,0,2017
"BG",5,5,0,2017
"BG",3,2,0,2017
"BG",4,0,0,2017
"BG",3,0,0,2017
"BG",5,3,0,2017
"BG",6,1,0,2017
"BG",9,0,0,2017
"BG",15,4,0,2017
"BG",0,7,0,2017
"BG",10,0,0,2017
"BG",13,0,0,2017
"BG",24,0,0,2017
"BG",7,1,0,2017
"BG",3,0,0,2017
"BG",6,0,0,2017
"BG",1,2,0,2017
"BG",1,3,0,2017
"BG",4,1,0,2017
"BG",6,2,0,2017
"BG",3,0,0,2017
"BG",5,0,0,2017
"BG",29,0,0,2017
"BG",17,3,0,2017
"BG",17,3,0,2017
"BG",3,8,0,2017
"BG",20,0,0,2017
"BG",18,1,0,2017
"BG",19,2,0,2017
"BG",18,0,0,2017
"BG",8,0,0,2017
"BG",30,0,0,2017
"BG",37,0,0,2017
"BG",30,0,0,2017
"BG",29,2,0,2017
"BG",12,1,0,2017
"BG",15,0,0,2017
"BG",14,0,0,2017
"BG",10,0,0,2017
"BG",14,1,0,2017
"BG",17,0,0,2017
"BG",6,0,0,2017
"BG",28,1,0,2017
"BG",9,4,0,2017
"BG",21,7,0,2017
"BG",52,1,0,2017
"BG",10,1,0,2017
"BG",23,4,0,2017
"BG",8,1,0,2017
"BG",9,0,0,2017
"BG",3,0,0,2017
"BG",19,1,0,2017
"BG",3,3,0,2017
"BG",14,0,0,2017
"BG",2,0,0,2017
"BG",34,2,0,2017
"BG",0,2,0,2017
"BG",3,1,0,2017
"BG",59,2,0,2017
"BG",2,8,0,2017
"BR",8,0,1,2017
"BR",29,0,1,2017
"BR",18,0,1,2017
"BR",7,0,1,2017
"BR",35,0,1,2017
"BR",3,0,1,2017
"BR",118,0,1,2017
"BR",35,0,1,2017
"BR",34,0,1,2017
"BR",14,0,1,2017
"BR",4,0,1,2017
"BR",6,1,1,2017
"BR",5,0,1,2017
"BR",32,0,1,2017
"BR",9,0,1,2017
"BR",12,0,1,2017
"BR",4,0,1,2017
"BR",5,0,1,2017
"BR",11,0,1,2017
"BR",27,0,1,2017
"BR",8,0,1,2017
"BR",12,0,1,2017
"BR",62,1,1,2017
"BR",20,0,1,2017
"BR",4,0,1,2017
"BR",6,0,1,2017
"BR",6,0,1,2017
"BR",8,0,1,2017
"BR",4,0,1,2017
"BR",9,0,1,2017
"BR",19,0,1,2017
"BR",16,0,1,2017
"BR",8,0,1,2017
"BR",5,0,1,2017
"BR",3,0,1,2017
"BR",16,0,1,2017
"BR",2,1,1,2017
"BR",5,0,1,2017
"BR",9,0,1,2017
"BR",146,0,1,2017
"BR",37,0,1,2017
"BR",21,0,1,2017
"BR",13,0,1,2017
"BR",17,0,1,2017
"BR",4,0,1,2017
"BR",11,0,1,2017
"BR",6,0,0,2017
"BR",20,1,0,2017
"BR",21,0,0,2017
"BR",9,1,0,2017
"BR",9,0,0,2017
"BR",19,1,0,2017
"BR",26,0,0,2017
"BR",22,4,0,2017
"BR",19,0,0,2017
"BR",25,1,0,2017
"BR",5,1,0,2017
"BR",38,1,0,2017
"BR",34,0,0,2017
"BR",12,1,0,2017
"BR",3,2,0,2017
"BR",10,0,0,2017
"BR",7,0,0,2017
"BR",2,1,0,2017
"BR",13,0,0,2017
"BR",68,2,0,2017
"BR",20,0,0,2017
"BR",5,0,0,2017
"BR",7,0,0,2017
"BR",7,0,0,2017
"BR",6,0,0,2017
"BR",6,0,0,2017
"BR",15,0,0,2017
"BR",25,0,0,2017
"BR",13,0,0,2017
"BR",21,1,0,2017
"BR",26,0,0,2017
"BR",8,1,0,2017
"BR",32,1,0,2017
"BR",16,2,0,2017
"BR",10,2,0,2017
"BR",8,2,0,2017
"BR",3,0,0,2017
"BR",26,0,0,2017
"BR",25,0,0,2017
"BR",6,0,0,2017
"BR",1,0,0,2017
"BR",5,1,0,2017
"BR",40,1,0,2017
"BR",16,0,0,2017
"BR",27,4,0,2017
"BR",18,1,0,2017
"BR",9,0,0,2017
"BR",5,0,0,2017
"BR",5,0,0,2017
"BR",5,0,0,2017
"BR",4,0,0,2017
"BR",3,0,0,2017
"BR",6,1,0,2017
"BR",6,1,0,2017
"BR",5,1,0,2017
"BR",3,0,0,2017
"BR",66,0,0,2017
"BR",20,0,0,2017
"BR",11,0,0,2017
"BR",14,1,0,2017
"BR",9,0,0,2017
"BR",25,0,0,2017
"BR",9,0,0,2017
"BR",16,0,0,2017
"BR",26,0,0,2017
"BR",22,0,0,2017
"BR",21,0,0,2017
"BR",6,0,0,2017
"BR",16,0,0,2017
"BR",7,0,0,2017
"BR",26,0,0,2017
"BR",3,0,0,2017
"BR",16,0,0,2017
"BR",5,0,0,2017
"BR",6,0,0,2017
"BR",8,0,0,2017
"BR",18,0,0,2017
"BR",14,0,0,2017
"BR",50,0,0,2017
"BR",25,1,0,2017
"BR",17,0,0,2017
"BR",27,3,0,2017
"BR",6,0,0,2017
"BR",7,0,0,2017
"BR",3,0,0,2017
"BR",2,0,0,2017
"BR",3,0,0,2017
"BR",2,0,0,2017
"BR",4,0,0,2017
"BR",17,0,0,2017
"BR",23,0,0,2017
"BR",26,0,0,2017
"BR",7,0,0,2017
"BR",5,1,0,2017
"BR",5,0,0,2017
"BR",6,0,0,2017
"BR",2,0,0,2017
"BR",16,0,0,2017
"BR",10,0,0,2017
"BR",7,0,0,2017
"BR",17,2,0,2017
"BR",27,0,0,2017
"BR",13,1,0,2017
"BR",5,0,0,2017
"BR",36,1,0,2017
"BR",7,0,0,2017
"BR",5,10,0,2017
"BR",7,10,0,2017
"BR",19,0,0,2017
"BR",4,0,0,2017
"BR",4,0,0,2017
"BR",3,1,0,2017
"BR",14,0,0,2017
"BR",6,0,0,2017
"BR",10,0,0,2017
"BR",12,0,0,2017
"BR",2,0,0,2017
"BR",4,0,0,2017
"BR",12,0,0,2017
"BR",23,0,0,2017
"BR",6,0,0,2017
"BR",8,0,0,2017
"BR",12,0,0,2017
"BR",12,0,0,2017
"BR",9,0,0,2017
"BR",13,0,0,2017
"BR",6,0,0,2017
"BR",11,0,0,2017
"BR",8,0,0,2017
"BR",6,0,0,2017
"BR",4,0,0,2017
"BR",6,0,0,2017
"BR",8,0,0,2017
"BR",14,0,0,2017
"CF",16,3,1,2017
"CF",6,0,1,2017
"CF",11,0,1,2017
"CF",3,0,1,2017
"CF",4,0,1,2017
"CF",7,0,1,2017
"CF",5,3,1,2017
"CF",4,0,1,2017
"CF",4,0,1,2017
"CF",3,0,1,2017
"CF",3,0,1,2017
"CF",12,0,1,2017
"CF",5,0,1,2017
"CF",7,0,1,2017
"CF",8,0,1,2017
"CF",6,0,1,2017
"CF",0,1,1,2017
"CF",0,1,1,2017
"CF",1,0,1,2017
"CF",1,0,1,2017
"CF",3,0,1,2017
"CF",12,1,1,2017
"CF",7,2,1,2017
"CF",3,0,1,2017
"CF",2,0,1,2017
"CF",7,1,1,2017
"CF",4,1,1,2017
"CF",16,0,1,2017
"CF",3,0,1,2017
"CF",3,0,1,2017
"CF",2,0,1,2017
"CF",18,0,1,2017
"CF",4,0,1,2017
"CF",19,0,0,2017
"CF",7,0,0,2017
"CF",7,0,0,2017
"CF",20,0,0,2017
"CF",9,0,0,2017
"CF",16,0,0,2017
"CF",8,0,0,2017
"CF",3,0,0,2017
"CF",3,0,0,2017
"CF",1,2,0,2017
"CF",7,2,0,2017
"CF",9,0,0,2017
"CF",8,0,0,2017
"CF",4,0,0,2017
"CF",4,0,0,2017
"CF",5,0,0,2017
"CF",17,0,0,2017
"CF",9,0,0,2017
"CF",11,0,0,2017
"CF",12,1,0,2017
"CF",3,0,0,2017
"CF",7,2,0,2017
"CF",12,0,0,2017
"CF",3,0,0,2017
"CF",5,0,0,2017
"CF",6,0,0,2017
"CF",7,0,0,2017
"CF",5,0,0,2017
"CF",4,0,0,2017
"CF",2,0,0,2017
"CF",12,4,0,2017
"CF",20,4,0,2017
"CF",9,1,0,2017
"CF",21,4,0,2017
"CF",0,2,0,2017
"CF",33,0,0,2017
"CF",36,0,0,2017
"CF",14,0,0,2017
"CF",24,0,0,2017
"CF",9,0,0,2017
"CF",1,0,0,2017
"CF",11,0,0,2017
"CF",17,0,0,2017
"CF",15,0,0,2017
"CF",22,0,0,2017
"CF",39,0,0,2017
"CF",34,0,0,2017
"CF",17,0,0,2017
"CF",27,2,0,2017
"CF",15,2,0,2017
"CF",7,0,0,2017
"CF",2,0,0,2017
"CF",2,0,0,2017
"CF",4,0,0,2017
"CF",8,0,0,2017
"CF",34,0,0,2017
"CF",14,0,0,2017
"CF",14,0,0,2017
"CF",14,0,0,2017
"CF",7,0,0,2017
"CF",6,0,0,2017
"CF",9,0,0,2017
"CF",4,0,0,2017
"CF",7,0,0,2017
"CF",6,0,0,2017
"CF",19,5,0,2017
"CF",24,0,0,2017
"CF",6,0,0,2017
"CF",15,0,0,2017
"CF",23,0,0,2017
"CF",19,0,0,2017
"CF",4,0,0,2017
"CF",69,0,0,2017
"CF",45,0,0,2017
"CF",19,0,0,2017
"CF",17,0,0,2017
"CF",12,1,0,2017
"CF",22,1,0,2017
"CF",1,6,0,2017
"CF",7,0,0,2017
"CF",21,0,0,2017
"CF",3,1,0,2017
"CF",36,0,0,2017
"CF",10,0,0,2017
"CF",2,3,0,2017
"CF",3,0,0,2017
"CF",7,0,0,2017
"CF",7,2,0,2017
"CF",7,0,0,2017
"CF",11,0,0,2017
"CF",18,0,0,2017
"CF",6,1,0,2017
"CF",11,0,0,2017
"CF",10,0,0,2017
"CF",11,1,0,2017
"CF",7,0,0,2017
"CF",8,0,0,2017
"CF",3,0,0,2017
"CF",7,0,0,2017
"CF",21,0,0,2017
"CF",19,3,0,2017
"CF",8,0,0,2017
"CF",11,1,0,2017
"CF",22,0,0,2017
"CF",16,0,0,2017
"CF",2,0,0,2017
"CF",18,0,0,2017
"CF",21,0,0,2017
"CF",27,0,0,2017
"CF",14,0,0,2017
"CF",12,3,0,2017
"CF",7,0,0,2017
"CF",34,1,0,2017
"CF",23,0,0,2017
"CF",6,0,0,2017
"CF",13,0,0,2017
"CF",15,4,0,2017
"CF",4,0,0,2017
"CF",4,3,0,2017
"CF",46,4,0,2017
"CF",10,10,0,2017
"CF",2,2,0,2017
"CF",4,0,0,2017
"CF",12,0,0,2017
"CF",7,0,0,2017
"CF",17,3,0,2017
"CF",4,4,0,2017
"CF",5,0,0,2017
"CF",16,0,0,2017
"CF",4,0,0,2017
"CF",7,8,0,2017
"CF",8,4,0,2017
"CF",4,3,0,2017
"CF",19,6,0,2017
"CF",45,2,0,2017
"CF",6,0,0,2017
"CF",24,0,0,2017
"CF",21,2,0,2017
"CF",53,0,0,2017
"CF",15,6,0,2017
"CF",7,0,0,2017
"CF",8,2,0,2017
"CF",60,5,0,2017
"CF",35,3,0,2017
"CF",17,0,0,2017
"CF",45,4,0,2017
"CF",15,2,0,2017
"CF",8,2,0,2017
"CF",12,6,0,2017
"CF",3,1,0,2017
"CF",57,3,0,2017
"CF",1,0,0,2017
"CF",8,1,0,2017
"CF",19,1,0,2017
"CF",10,3,0,2017
"CF",14,2,0,2017
"CF",18,4,0,2017
"CF",19,1,0,2017
"CF",23,0,0,2017
"CF",16,0,0,2017
"CF",5,0,0,2017
"CF",33,0,0,2017
"CF",13,1,0,2017
"CF",8,0,0,2017
"CF",16,17,0,2017
"CP3",3,0,1,2017
"CP3",38,1,0,2017
"CP3",2,2,0,2017
"CP3",7,4,0,2017
"CP3",11,0,0,2017
"CP3",21,0,0,2017
"CP3",37,4,0,2017
"CP3",23,0,0,2017
"CP3",8,2,0,2017
"CP3",10,1,0,2017
"CP3",37,4,0,2017
"CP3",18,0,0,2017
"CP3",23,1,0,2017
"CP3",11,1,0,2017
"CP3",6,0,0,2017
"CP3",9,0,0,2017
"CP3",24,3,0,2017
"CP3",11,2,0,2017
"CP3",12,1,0,2017
"CP3",45,6,0,2017
"CP3",2,0,0,2017
"CP3",15,0,0,2017
"CP3",10,0,0,2017
"CP3",4,0,0,2017
"CP3",4,0,0,2017
"CP3",2,0,0,2017
"CP3",12,0,0,2017
"CP3",1,0,0,2017
"CP3",2,0,0,2017
"CP3",7,0,0,2017
"CP3",6,0,0,2017
"CP3",25,2,0,2017
"CP3",19,1,0,2017
"CP3",9,0,0,2017
"CP3",5,0,0,2017
"CP3",4,1,0,2017
"CP3",11,0,0,2017
"CP3",4,0,0,2017
"CP3",17,0,0,2017
"CP3",16,2,0,2017
"CP3",5,9,0,2017
"CP3",4,15,0,2017
"CP3",5,0,0,2017
"CP3",8,0,0,2017
"CP3",7,6,0,2017
"CP3",10,6,0,2017
"CP3",37,0,0,2017
"CP3",8,0,0,2017
"CP3",8,0,0,2017
"CP3",17,4,0,2017
"CP3",9,0,0,2017
"CP3",13,0,0,2017
"CP3",3,0,0,2017
"CP3",7,0,0,2017
"CP3",4,0,0,2017
"CP3",6,0,0,2017
"CP3",8,1,0,2017
"CP3",5,0,0,2017
"CP3",15,2,0,2017
"CP3",12,0,0,2017
"CP3",3,0,0,2017
"CP3",4,1,0,2017
"CP3",3,0,0,2017
"CP3",30,0,0,2017
"CP3",2,3,0,2017
"CP3",12,0,0,2017
"CP3",5,0,0,2017
"CP3",5,1,0,2017
"CP3",5,0,0,2017
"CP3",9,0,0,2017
"CP3",9,0,0,2017
"CP3",14,1,0,2017
"CP3",2,0,0,2017
"CP3",2,0,0,2017
"CP3",3,0,0,2017
"CP3",15,0,0,2017
"CP3",4,0,0,2017
"CP3",4,3,0,2017
"CP3",1,0,0,2017
"CP3",7,0,0,2017
"CP3",13,0,0,2017
"CP3",7,0,0,2017
"CP3",1,1,0,2017
"CP3",29,0,0,2017
"CP3",9,7,0,2017
"CP3",10,1,0,2017
"CP3",2,0,0,2017
"CP3",8,0,0,2017
"CP3",8,1,0,2017
"CP3",5,1,0,2017
"CP3",5,0,0,2017
"CP3",2,0,0,2017
"CP3",3,0,0,2017
"CP3",3,0,0,2017
"CP3",4,0,0,2017
"CP3",5,0,0,2017
"CP3",6,0,0,2017
"CP3",4,0,0,2017
"CP3",4,0,0,2017
"CP3",6,0,0,2017
"CP3",4,0,0,2017
"CP3",6,1,0,2017
"CP3",23,2,0,2017
"CP3",3,1,0,2017
"CP3",22,0,0,2017
"CP3",7,0,0,2017
"CP3",6,0,0,2017
"CP3",6,0,0,2017
"CP3",10,0,0,2017
"CP3",12,0,0,2017
"CP3",10,0,0,2017
"CP3",18,1,0,2017
"CP3",9,0,0,2017
"CP3",20,0,0,2017
"CP3",10,0,0,2017
"CP3",6,0,0,2017
"CP3",16,0,0,2017
"CP3",43,0,0,2017
"CP3",23,0,0,2017
"CP3",63,1,0,2017
"CP3",71,1,0,2017
"CP3",13,1,0,2017
"CP3",13,0,0,2017
"CP3",7,0,0,2017
"CP3",18,0,0,2017
"CP3",4,0,0,2017
"CP3",2,0,0,2017
"CP3",3,0,0,2017
"CP3",7,0,0,2017
"CP3",21,0,0,2017
"CP3",8,0,0,2017
"CP3",9,0,0,2017
"CP3",8,0,0,2017
"CP3",71,0,0,2017
"CP3",11,0,0,2017
"CP3",9,0,0,2017
"CP3",13,0,0,2017
"CP3",5,0,0,2017
"CP3",3,0,0,2017
"CP3",15,0,0,2017
"CP3",22,0,0,2017
"CP3",6,0,0,2017
"DEM",9,1,1,2017
"DEM",3,0,1,2017
"DEM",8,0,1,2017
"DEM",18,1,1,2017
"DEM",3,0,1,2017
"DEM",3,0,1,2017
"DEM",4,0,1,2017
"DEM",4,0,1,2017
"DEM",17,1,1,2017
"DEM",3,1,1,2017
"DEM",7,1,1,2017
"DEM",7,0,1,2017
"DEM",8,0,1,2017
"DEM",3,0,1,2017
"DEM",13,0,1,2017
"DEM",5,0,1,2017
"DEM",9,0,1,2017
"DEM",7,0,1,2017
"DEM",6,0,1,2017
"DEM",4,2,1,2017
"DEM",14,0,1,2017
"DEM",10,1,1,2017
"DEM",7,0,1,2017
"DEM",4,0,1,2017
"DEM",11,0,1,2017
"DEM",21,0,1,2017
"DEM",5,0,1,2017
"DEM",14,0,1,2017
"DEM",4,0,1,2017
"DEM",20,0,1,2017
"DEM",3,0,1,2017
"DEM",4,0,1,2017
"DEM",3,0,1,2017
"DEM",4,0,1,2017
"DEM",14,0,1,2017
"DEM",5,0,1,2017
"DEM",5,0,1,2017
"DEM",29,0,1,2017
"DEM",1,0,1,2017
"DEM",1,1,1,2017
"DEM",1,0,1,2017
"DEM",5,0,1,2017
"DEM",3,0,1,2017
"DEM",1,0,1,2017
"DEM",0,1,1,2017
"DEM",1,0,1,2017
"DEM",2,0,1,2017
"DEM",1,0,1,2017
"DEM",3,0,1,2017
"DEM",1,0,1,2017
"DEM",1,0,1,2017
"DEM",1,1,1,2017
"DEM",2,1,1,2017
"DEM",2,0,1,2017
"DEM",0,1,1,2017
"DEM",8,0,1,2017
"DEM",3,0,1,2017
"DEM",24,0,1,2017
"DEM",8,0,1,2017
"DEM",3,0,1,2017
"DEM",11,0,1,2017
"DEM",1,0,1,2017
"DEM",3,0,1,2017
"DEM",3,0,1,2017
"DEM",34,0,1,2017
"DEM",6,0,1,2017
"DEM",5,0,1,2017
"DEM",2,0,1,2017
"DEM",1,0,1,2017
"DEM",1,0,1,2017
"DEM",1,0,1,2017
"DEM",5,1,1,2017
"DEM",8,0,1,2017
"DEM",3,0,1,2017
"DEM",3,0,1,2017
"DEM",4,0,1,2017
"DEM",1,0,1,2017
"DEM",4,0,1,2017
"DEM",1,0,1,2017
"DEM",2,0,1,2017
"DEM",36,0,1,2017
"DEM",3,0,1,2017
"DEM",4,0,1,2017
"DEM",2,0,1,2017
"DEM",1,0,1,2017
"DEM",6,0,1,2017
"DEM",6,0,1,2017
"DEM",24,1,1,2017
"DEM",3,0,1,2017
"DEM",7,1,1,2017
"DEM",9,1,1,2017
"DEM",6,0,1,2017
"DEM",1,0,1,2017
"DEM",5,0,1,2017
"DEM",1,0,1,2017
"DEM",5,0,1,2017
"DEM",3,0,1,2017
"DEM",15,1,1,2017
"DEM",27,0,1,2017
"DEM",10,1,1,2017
"DEM",4,0,1,2017
"DEM",8,0,1,2017
"DEM",6,0,1,2017
"DEM",5,0,1,2017
"DEM",40,0,1,2017
"DEM",43,0,1,2017
"DEM",17,0,1,2017
"DEM",9,1,1,2017
"DEM",4,0,1,2017
"DEM",11,0,1,2017
"DEM",33,0,1,2017
"DEM",8,0,1,2017
"DEM",1,0,1,2017
"DEM",1,0,1,2017
"DEM",4,0,1,2017
"DEM",2,0,1,2017
"DEM",1,0,1,2017
"DEM",1,0,1,2017
"DEM",4,0,1,2017
"DEM",4,0,1,2017
"DEM",2,0,1,2017
"DEM",3,0,1,2017
"DEM",4,0,1,2017
"DEM",2,0,1,2017
"DEM",1,0,1,2017
"DEM",1,1,1,2017
"DEM",1,1,1,2017
"DEM",1,0,1,2017
"DEM",1,0,1,2017
"DEM",8,0,1,2017
"DEM",3,0,1,2017
"DEM",3,0,1,2017
"DEM",1,0,1,2017
"DEM",1,0,1,2017
"DEM",6,3,0,2017
"DEM",9,2,0,2017
"DEM",36,2,0,2017
"DEM",55,14,0,2017
"DEM",51,2,0,2017
"DEM",9,0,0,2017
"DEM",22,5,0,2017
"DEM",5,0,0,2017
"DEM",22,2,0,2017
"DEM",13,1,0,2017
"DEM",10,1,0,2017
"DEM",7,0,0,2017
"DEM",3,0,0,2017
"DEM",46,8,0,2017
"DEM",33,0,0,2017
"DEM",6,1,0,2017
"DEM",13,0,0,2017
"DEM",5,0,0,2017
"DEM",30,0,0,2017
"DEM",10,2,0,2017
"DEM",23,2,0,2017
"DEM",10,0,0,2017
"DEM",8,0,0,2017
"DEM",4,0,0,2017
"DEM",97,37,0,2017
"DEM",29,2,0,2017
"DEM",8,1,0,2017
"DEM",19,0,0,2017
"DEM",27,5,0,2017
"DEM",10,1,0,2017
"DEM",16,0,0,2017
"DEM",28,8,0,2017
"DEM",47,1,0,2017
"DEM",8,0,0,2017
"DEM",27,8,0,2017
"DEM",5,0,0,2017
"DEM",13,0,0,2017
"DEM",33,5,0,2017
"DEM",1,2,0,2017
"DEM",2,3,0,2017
"DEM",8,0,0,2017
"DEM",9,0,0,2017
"DEM",14,0,0,2017
"DEM",3,0,0,2017
"DEM",2,0,0,2017
"DEM",17,0,0,2017
"DEM",11,0,0,2017
"DEM",18,1,0,2017
"DEM",14,0,0,2017
"DEM",35,0,0,2017
"DEM",9,0,0,2017
"DEM",4,0,0,2017
"DEM",4,0,0,2017
"DEM",3,0,0,2017
"DEM",5,0,0,2017
"DEM",37,1,0,2017
"DEM",10,1,0,2017
"DEM",15,1,0,2017
"DEM",40,1,0,2017
"DEM",110,0,0,2017
"DEM",17,1,0,2017
"DEM",76,0,0,2017
"DEM",35,0,0,2017
"DEM",23,5,0,2017
"DEM",27,0,0,2017
"DEM",18,0,0,2017
"DEM",14,0,0,2017
"DEM",43,1,0,2017
"DEM",33,3,0,2017
"DEM",32,1,0,2017
"DEM",17,0,0,2017
"DEM",32,3,0,2017
"DEM",18,3,0,2017
"DEM",8,2,0,2017
"DEM",10,2,0,2017
"DEM",5,0,0,2017
"DEM",63,7,0,2017
"DEM",22,1,0,2017
"DEM",14,0,0,2017
"DEM",70,0,0,2017
"DEM",18,0,0,2017
"DEM",4,0,0,2017
"DEM",22,0,0,2017
"DEM",11,0,0,2017
"DEM",31,4,0,2017
"DEM",6,1,0,2017
"DEM",11,0,0,2017
"DEM",5,0,0,2017
"DEM",14,1,0,2017
"DEM",7,0,0,2017
"DEM",6,11,0,2017
"DEM",21,5,0,2017
"DEM",3,0,0,2017
"DEM",11,3,0,2017
"DEM",15,6,0,2017
"DEM",50,9,0,2017
"DEM",11,1,0,2017
"DEM",48,22,0,2017
"DEM",5,2,0,2017
"DEM",5,1,0,2017
"DEM",4,1,0,2017
"DEM",9,1,0,2017
"DEM",3,1,0,2017
"DEM",6,1,0,2017
"DEM",5,0,0,2017
"DEM",3,0,0,2017
"DEM",2,0,0,2017
"DEM",1,1,0,2017
"DEM",2,0,0,2017
"DEM",1,0,0,2017
"DEM",4,0,0,2017
"DEM",7,0,0,2017
"DEM",6,0,0,2017
"DEM",34,0,0,2017
"DEM",3,0,0,2017
"DEM",8,0,0,2017
"DEM",7,0,0,2017
"DEM",11,0,0,2017
"DEM",13,1,0,2017
"DEM",3,0,0,2017
"DEM",30,2,0,2017
"DLW",10,0,1,2017
"DLW",20,1,1,2017
"DLW",26,0,1,2017
"DLW",3,0,1,2017
"DLW",9,0,1,2017
"DLW",2,0,1,2017
"DLW",1,0,1,2017
"DLW",4,0,1,2017
"DLW",3,0,1,2017
"DLW",14,0,1,2017
"DLW",11,0,1,2017
"DLW",16,3,0,2017
"DLW",3,0,0,2017
"DLW",31,0,0,2017
"DLW",6,4,0,2017
"DLW",12,6,0,2017
"DLW",24,0,0,2017
"DLW",23,3,0,2017
"DLW",7,3,0,2017
"DLW",4,0,0,2017
"DLW",13,1,0,2017
"DLW",34,0,0,2017
"DLW",25,0,0,2017
"DLW",8,0,0,2017
"DLW",91,18,0,2017
"DLW",37,0,0,2017
"DLW",7,0,0,2017
"DLW",15,1,0,2017
"DLW",20,1,0,2017
"DLW",6,0,0,2017
"DLW",57,1,0,2017
"DLW",9,0,0,2017
"DLW",11,0,0,2017
"DLW",7,0,0,2017
