"site","transect","position","plantNumber","countUndamagedFruitsPerPlant","year","countDamagedFruitsPerPlant"
"OKRW","II",3,"plant_1",2,2017,0
"S22","I",8,"plant_1",1,2017,0
"S22","I",8,"plant_2",1,2017,0
"S22","I",8,"plant_3",2,2017,0
"S22","I",8,"plant_4",1,2017,0
"S22","I",8,"plant_5",1,2017,0
"S22","IV",5,"plant_1",5,2017,0
"URS","III",5,"plant_1",0,2017,3
"URS","III",5,"plant_2",0,2017,1
"URS","IV",8,"plant_1",1,2017,11
"BG","I",1,"plant_1",4,2018,0
"BG","I",3,"plant_1",6,2018,0
"BG","I",3,"plant_2",3,2018,0
"BG","I",3,"plant_3",1,2018,2
"BG","I",3,"plant_4",1,2018,2
"BG","I",3,"plant_5",2,2018,1
"BG","I",3,"plant_6",2,2018,1
"BG","I",4,"plant_1",5,2018,0
"BG","I",4,"plant_2",3,2018,3
"BG","I",4,"plant_3",3,2018,0
"BG","I",4,"plant_4",8,2018,5
"BG","I",4,"plant_5",5,2018,2
"BG","I",4,"plant_6",9,2018,0
"BG","I",4,"plant_7",3,2018,0
"BG","I",4,"plant_8",6,2018,4
"BG","I",5,"plant_1",2,2018,0
"BG","I",6,"plant_1",6,2018,0
"BG","I",6,"plant_2",2,2018,0
"BG","I",6,"plant_3",3,2018,0
"BG","II",1,"plant_1",4,2018,0
"BG","II",1,"plant_2",10,2018,0
"BG","II",1,"plant_3",3,2018,0
"BG","II",1,"plant_4",4,2018,0
"BG","II",1,"plant_5",4,2018,0
"BG","II",2,"plant_1",8,2018,0
"BG","II",3,"plant_1",22,2018,5
"BG","II",7,"plant_1",29,2018,0
"BG","II",7,"plant_2",2,2018,0
"BG","III",5,"plant_1",10,2018,0
"BG","III",6,"plant_1",6,2018,0
"BG","III",6,"plant_2",0,2018,2
"BG","III",6,"plant_3",5,2018,0
"BG","III",6,"plant_4",3,2018,0
"BG","III",6,"plant_5",3,2018,0
"BG","III",7,"plant_1",1,2018,0
"BG","III",7,"plant_2",2,2018,0
"BG","III",7,"plant_3",2,2018,0
"BG","III",7,"plant_4",10,2018,0
"BR","I",2,"plant_1",2,2018,0
"BR","I",2,"plant_2",3,2018,0
"BR","I",2,"plant_3",3,2018,1
"BR","I",2,"plant_4",2,2018,0
"BR","I",2,"plant_5",0,2018,2
"BR","I",2,"plant_6",2,2018,0
"BR","I",2,"plant_7",1,2018,0
"BR","I",3,"plant_1",0,2018,4
"BR","I",3,"plant_2",1,2018,3
"BR","I",3,"plant_3",3,2018,0
"BR","I",3,"plant_4",1,2018,1
"BR","I",3,"plant_5",2,2018,0
"BR","I",4,"plant_1",3,2018,0
"BR","I",4,"plant_2",2,2018,0
"BR","I",4,"plant_3",3,2018,0
"BR","I",4,"plant_4",1,2018,0
"BR","I",4,"plant_5",1,2018,0
"BR","I",4,"plant_6",1,2018,0
"BR","I",4,"plant_7",1,2018,0
"BR","I",4,"plant_8",1,2018,0
"BR","I",4,"plant_9",4,2018,0
"BR","I",4,"plant_10",0,2018,1
"BR","I",4,"plant_11",4,2018,0
"BR","I",5,"plant_1",0,2018,1
"BR","I",5,"plant_2",6,2018,0
"BR","I",6,"plant_1",2,2018,0
"BR","I",6,"plant_2",3,2018,0
"BR","I",6,"plant_3",3,2018,0
"BR","I",6,"plant_4",3,2018,0
"BR","I",7,"plant_1",1,2018,0
"BR","II",1,"plant_1",1,2018,0
"BR","II",1,"plant_2",2,2018,0
"BR","II",2,"plant_1",3,2018,0
"BR","II",3,"plant_1",4,2018,0
"BR","II",3,"plant_2",2,2018,0
"BR","II",3,"plant_3",3,2018,0
"BR","II",3,"plant_4",1,2018,0
"BR","II",4,"plant_1",2,2018,1
"BR","II",4,"plant_2",0,2018,1
"BR","II",5,"plant_1",1,2018,0
"BR","II",5,"plant_2",1,2018,0
"BR","II",5,"plant_3",1,2018,0
"BR","II",5,"plant_4",1,2018,0
"BR","II",5,"plant_5",1,2018,0
"BR","II",5,"plant_6",1,2018,0
"BR","II",5,"plant_7",1,2018,0
"BR","II",5,"plant_8",1,2018,0
"BR","II",5,"plant_9",1,2018,0
"BR","II",5,"plant_10",1,2018,0
"BR","II",5,"plant_11",1,2018,0
"BR","II",5,"plant_12",1,2018,0
"BR","II",5,"plant_13",0,2018,1
"BR","II",5,"plant_14",1,2018,0
"BR","II",5,"plant_15",1,2018,0
"BR","II",5,"plant_16",1,2018,0
"BR","II",6,"plant_1",2,2018,0
"BR","II",6,"plant_2",1,2018,0
"BR","II",7,"plant_1",2,2018,0
"BR","II",7,"plant_2",3,2018,0
"BR","II",7,"plant_3",0,2018,1
"BR","II",7,"plant_4",3,2018,1
"BR","II",7,"plant_5",2,2018,1
"BR","II",8,"plant_1",2,2018,0
"BR","II",8,"plant_2",2,2018,0
"BR","II",8,"plant_3",2,2018,1
"BR","II",8,"plant_4",1,2018,0
"BR","II",8,"plant_5",1,2018,0
"BR","II",8,"plant_6",2,2018,0
"BR","II",8,"plant_7",1,2018,0
"BR","II",8,"plant_8",1,2018,0
"BR","II",8,"plant_9",1,2018,0
"BR","II",8,"plant_10",1,2018,0
"BR","II",8,"plant_11",2,2018,0
"BR","II",8,"plant_12",1,2018,0
"BR","II",8,"plant_13",2,2018,0
"BR","II",8,"plant_14",1,2018,0
"BR","III",1,"plant_1",1,2018,0
"BR","III",1,"plant_2",2,2018,0
"BR","III",1,"plant_3",1,2018,0
"BR","III",2,"plant_1",1,2018,0
"BR","III",3,"plant_1",2,2018,0
"BR","III",4,"plant_1",2,2018,0
"BR","III",6,"plant_1",3,2018,0
"BR","III",6,"plant_2",2,2018,0
"BR","III",6,"plant_3",2,2018,0
"BR","III",6,"plant_4",1,2018,0
"BR","III",6,"plant_5",1,2018,0
"BR","III",6,"plant_6",1,2018,0
"BR","III",6,"plant_7",2,2018,0
"BR","III",6,"plant_8",0,2018,2
"BR","III",6,"plant_9",3,2018,0
"BR","III",6,"plant_10",1,2018,0
"BR","III",6,"plant_11",1,2018,0
"BR","III",7,"plant_1",8,2018,0
"BR","III",7,"plant_2",1,2018,0
"BR","III",7,"plant_3",1,2018,0
"BR","III",7,"plant_4",1,2018,0
"BR","III",8,"plant_1",2,2018,0
"BR","IV",1,"plant_1",1,2018,0
"BR","IV",1,"plant_2",1,2018,1
"BR","IV",5,"plant_1",1,2018,0
"BR","IV",5,"plant_2",1,2018,0
"BR","IV",5,"plant_3",1,2018,0
"BR","IV",5,"plant_4",1,2018,0
"BR","IV",6,"plant_1",3,2018,0
"BR","IV",6,"plant_2",1,2018,0
"BR","IV",7,"plant_1",1,2018,0
"DEM","I",6,"plant_1",6,2018,1
"DEM","I",6,"plant_2",1,2018,0
"DEM","I",7,"plant_1",3,2018,0
"DEM","I",7,"plant_2",2,2018,0
"DEM","I",7,"plant_3",2,2018,0
"DEM","I",7,"plant_4",4,2018,0
"DEM","I",7,"plant_5",2,2018,0
"DEM","I",7,"plant_6",5,2018,0
"DEM","I",8,"plant_1",7,2018,0
"DEM","I",8,"plant_2",7,2018,3
"DEM","I",8,"plant_3",4,2018,0
"DEM","I",8,"plant_4",9,2018,0
"DEM","I",8,"plant_5",8,2018,2
"DEM","I",8,"plant_6",4,2018,1
"DEM","I",8,"plant_7",3,2018,0
"DEM","II",1,"plant_1",27,2018,4
"DEM","II",2,"plant_1",3,2018,0
"DEM","II",2,"plant_2",2,2018,0
"DEM","II",2,"plant_3",1,2018,0
"DEM","II",2,"plant_4",3,2018,0
"DEM","II",2,"plant_5",4,2018,0
"DEM","II",2,"plant_6",4,2018,0
"DEM","II",2,"plant_7",2,2018,0
"DEM","II",2,"plant_8",2,2018,0
"DEM","II",2,"plant_9",4,2018,0
"DEM","II",2,"plant_10",2,2018,0
"DEM","II",3,"plant_1",6,2018,0
"DEM","II",3,"plant_2",9,2018,0
"DEM","II",3,"plant_3",6,2018,0
"DEM","II",3,"plant_4",1,2018,1
"DEM","II",3,"plant_5",2,2018,0
"DEM","II",3,"plant_6",3,2018,0
"DEM","II",3,"plant_7",5,2018,0
"DEM","II",3,"plant_8",2,2018,0
"DEM","II",3,"plant_9",2,2018,0
"DEM","II",3,"plant_10",2,2018,0
"DEM","II",3,"plant_11",2,2018,0
"DEM","II",3,"plant_12",3,2018,0
"DEM","II",3,"plant_13",29,2018,0
"DEM","II",3,"plant_14",12,2018,0
"DEM","II",4,"plant_1",6,2018,1
"DEM","II",4,"plant_2",5,2018,0
"DEM","II",4,"plant_3",4,2018,0
"DEM","II",4,"plant_4",3,2018,1
"DEM","II",6,"plant_1",8,2018,0
"DEM","III",1,"plant_1",1,2018,0
"DEM","III",1,"plant_2",2,2018,0
"DEM","III",1,"plant_3",1,2018,0
"DEM","III",1,"plant_4",16,2018,0
"DEM","III",1,"plant_5",3,2018,0
"DEM","III",1,"plant_6",2,2018,0
"DEM","III",1,"plant_7",1,2018,0
"DEM","III",1,"plant_8",16,2018,0
"DEM","III",1,"plant_9",4,2018,0
"DEM","III",1,"plant_10",5,2018,0
"DEM","III",1,"plant_11",5,2018,0
"DEM","III",1,"plant_12",8,2018,0
"DEM","III",1,"plant_13",2,2018,1
"DEM","III",1,"plant_14",8,2018,0
"DEM","III",1,"plant_15",13,2018,0
"DEM","III",1,"plant_16",2,2018,0
"DEM","III",2,"plant_1",1,2018,0
"DEM","III",2,"plant_2",1,2018,0
"DEM","III",2,"plant_3",3,2018,0
"DEM","III",2,"plant_4",4,2018,0
"DEM","III",2,"plant_5",3,2018,0
"DEM","III",2,"plant_6",3,2018,0
"DEM","III",2,"plant_7",4,2018,0
"DEM","III",2,"plant_8",2,2018,0
"DEM","III",2,"plant_9",2,2018,0
"DEM","III",2,"plant_10",4,2018,0
"DEM","III",2,"plant_11",1,2018,0
"DEM","III",2,"plant_12",5,2018,0
"DEM","III",2,"plant_13",4,2018,0
"DEM","III",2,"plant_14",2,2018,0
"DEM","III",2,"plant_15",1,2018,0
"DEM","III",2,"plant_16",1,2018,0
"DEM","III",3,"plant_1",13,2018,0
"DEM","III",3,"plant_2",3,2018,0
"DEM","III",3,"plant_3",3,2018,0
"DEM","III",3,"plant_4",3,2018,0
"DEM","III",3,"plant_5",2,2018,0
"DEM","III",3,"plant_6",3,2018,0
"DEM","III",3,"plant_7",2,2018,0
"DEM","III",3,"plant_8",5,2018,0
"DEM","III",3,"plant_9",16,2018,0
"DEM","III",3,"plant_10",6,2018,0
"DEM","III",3,"plant_11",3,2018,0
"DEM","III",3,"plant_12",6,2018,0
"DEM","III",3,"plant_13",7,2018,0
"DEM","III",3,"plant_14",4,2018,0
"DEM","III",3,"plant_15",7,2018,0
"DEM","III",4,"plant_1",4,2018,0
"DEM","III",4,"plant_2",2,2018,0
"DEM","III",4,"plant_3",5,2018,0
"DEM","III",4,"plant_4",1,2018,0
"DEM","III",4,"plant_5",2,2018,0
"DEM","III",4,"plant_6",3,2018,0
"DEM","III",4,"plant_7",2,2018,0
"DEM","III",4,"plant_8",17,2018,0
"DEM","III",4,"plant_9",23,2018,0
"DEM","III",4,"plant_10",3,2018,1
"DEM","III",4,"plant_11",10,2018,0
"DEM","III",4,"plant_12",8,2018,0
"DEM","III",4,"plant_13",4,2018,0
"DEM","III",4,"plant_14",3,2018,0
"DEM","III",4,"plant_15",3,2018,0
"DEM","III",5,"plant_1",6,2018,0
"DEM","III",5,"plant_2",9,2018,0
"DEM","III",5,"plant_3",1,2018,0
"DEM","III",5,"plant_4",8,2018,0
"DEM","III",5,"plant_5",7,2018,0
"DEM","III",5,"plant_6",4,2018,0
"DEM","III",5,"plant_7",3,2018,0
"DEM","III",5,"plant_8",2,2018,0
"DEM","III",5,"plant_9",10,2018,0
"DEM","III",5,"plant_10",2,2018,0
"DEM","III",5,"plant_11",1,2018,0
"DEM","III",5,"plant_12",1,2018,0
"DEM","III",5,"plant_13",1,2018,0
"DEM","III",5,"plant_14",2,2018,0
"DEM","III",5,"plant_15",7,2018,0
"DEM","III",5,"plant_16",7,2018,0
"DEM","III",6,"plant_1",3,2018,0
"DEM","III",6,"plant_2",5,2018,0
"DEM","III",6,"plant_3",3,2018,0
"DEM","III",6,"plant_4",25,2018,0
"DEM","III",6,"plant_5",13,2018,0
"DEM","III",6,"plant_6",5,2018,0
"DEM","III",6,"plant_7",8,2018,0
"DEM","III",6,"plant_8",7,2018,0
"DEM","III",6,"plant_9",3,2018,0
"DEM","III",6,"plant_10",4,2018,0
"DEM","III",6,"plant_11",8,2018,0
"DEM","III",6,"plant_12",16,2018,0
"DEM","III",6,"plant_13",4,2018,0
"DEM","III",6,"plant_14",2,2018,0
"DEM","III",6,"plant_15",2,2018,0
"DEM","III",6,"plant_16",4,2018,0
"DEM","III",8,"plant_1",15,2018,0
"DEM","III",8,"plant_2",8,2018,0
"DEM","III",8,"plant_3",3,2018,0
"DEM","III",8,"plant_4",3,2018,0
"DEM","III",8,"plant_5",25,2018,0
"DEM","III",8,"plant_6",7,2018,0
"DEM","III",8,"plant_7",3,2018,0
"DEM","III",8,"plant_8",19,2018,0
"DEM","III",8,"plant_9",2,2018,0
"DEM","III",8,"plant_10",5,2018,0
"DEM","III",8,"plant_11",1,2018,0
"DEM","III",8,"plant_12",3,2018,0
"DEM","III",8,"plant_13",19,2018,0
"DEM","III",8,"plant_14",6,2018,0
"DEM","III",8,"plant_15",2,2018,0
"DEM","III",8,"plant_16",12,2018,0
"DEM","IV",3,"plant_1",6,2018,1
"DLW","II",1,"plant_1",15,2018,0
"DLW","II",1,"plant_2",12,2018,0
"DLW","II",1,"plant_3",4,2018,1
"DLW","II",1,"plant_4",4,2018,0
"DLW","II",1,"plant_5",7,2018,0
"DLW","II",1,"plant_6",1,2018,0
"DLW","II",1,"plant_7",3,2018,1
"DLW","II",2,"plant_1",4,2018,0
"DLW","II",3,"plant_1",20,2018,0
"DLW","II",3,"plant_2",16,2018,0
"DLW","II",3,"plant_3",7,2018,0
"FR","I",3,"plant_1",7,2018,0
"FR","IV",6,"plant_1",4,2018,3
"FR","IV",6,"plant_2",3,2018,0
"FR","IV",6,"plant_3",6,2018,2
"FR","IV",6,"plant_4",6,2018,1
"FR","IV",6,"plant_5",2,2018,3
"FR","IV",6,"plant_6",3,2018,0
"FR","IV",6,"plant_7",0,2018,3
"FR","IV",7,"plant_1",0,2018,1
"FR","IV",7,"plant_2",3,2018,0
"FR","IV",7,"plant_3",3,2018,1
"FR","IV",7,"plant_4",7,2018,0
"FR","IV",7,"plant_5",2,2018,0
"GCN","II",1,"plant_1",2,2018,0
"GCN","II",6,"plant_1",2,2018,0
"GCN","II",6,"plant_2",5,2018,0
"GCN","III",8,"plant_1",5,2018,0
"KYE","III",3,"plant_1",3,2018,2
"KYE","III",4,"plant_1",3,2018,0
"KYE","III",6,"plant_1",0,2018,1
"KYE","III",7,"plant_1",0,2018,1
"LCE","I",1,"plant_1",0,2018,2
"LCE","I",1,"plant_2",1,2018,0
"LCE","I",1,"plant_3",2,2018,0
"LCE","I",1,"plant_4",0,2018,3
"LCE","I",1,"plant_5",0,2018,1
"LCE","I",1,"plant_6",2,2018,0
"LCE","I",1,"plant_7",0,2018,1
"LCE","I",1,"plant_8",1,2018,0
"LCE","I",1,"plant_9",1,2018,0
"LCE","I",1,"plant_10",1,2018,0
"LCE","I",2,"plant_1",7,2018,0
"LCE","I",2,"plant_2",6,2018,0
"LCE","I",2,"plant_3",3,2018,1
"LCE","I",2,"plant_4",10,2018,0
"LCE","I",2,"plant_5",5,2018,0
"LCE","I",4,"plant_1",0,2018,1
"LCE","I",7,"plant_1",5,2018,0
"LCE","II",1,"plant_1",8,2018,1
"LCE","II",1,"plant_2",2,2018,0
"LCE","II",1,"plant_3",3,2018,0
"LCE","II",1,"plant_4",3,2018,0
"LCE","II",1,"plant_5",5,2018,0
"LCE","II",1,"plant_6",8,2018,0
"LCE","II",1,"plant_7",10,2018,0
"LCE","II",1,"plant_8",4,2018,0
"LCE","II",1,"plant_9",5,2018,0
"LCE","II",1,"plant_10",6,2018,0
"LCE","II",1,"plant_11",5,2018,0
"LCE","II",1,"plant_12",2,2018,0
"LCE","II",1,"plant_13",2,2018,0
"LCE","II",1,"plant_14",2,2018,0
"LCE","II",1,"plant_15",1,2018,0
"LCE","II",1,"plant_16",1,2018,0
"LCE","II",2,"plant_1",3,2018,0
"LCE","II",2,"plant_2",5,2018,0
"LCE","II",2,"plant_3",5,2018,0
"LCE","II",2,"plant_4",6,2018,0
"LCE","II",2,"plant_5",2,2018,0
"LCE","II",2,"plant_6",3,2018,0
"LCE","II",2,"plant_7",2,2018,0
"LCE","II",2,"plant_8",1,2018,0
"LCE","II",2,"plant_9",1,2018,0
"LCE","II",2,"plant_10",20,2018,0
"LCE","II",2,"plant_11",3,2018,0
"LCE","II",2,"plant_12",2,2018,0
"LCE","II",2,"plant_13",1,2018,0
"LCE","II",2,"plant_14",2,2018,0
"LCE","II",2,"plant_15",3,2018,0
"LCE","II",2,"plant_16",1,2018,0
"LCE","II",2,"plant_17",1,2018,0
"LCE","II",2,"plant_18",1,2018,0
"LCE","II",2,"plant_19",1,2018,0
"LCE","III",7,"plant_1",1,2018,0
"LCE","III",7,"plant_2",1,2018,0
"LCE","III",7,"plant_3",2,2018,0
"LCE","III",7,"plant_4",1,2018,0
"LCE","III",7,"plant_5",2,2018,1
"LCE","III",8,"plant_1",3,2018,0
"LCE","III",8,"plant_2",3,2018,0
"LCE","III",8,"plant_3",2,2018,0
"LCE","IV",1,"plant_1",3,2018,0
"LCE","IV",3,"plant_1",4,2018,0
"LCE","IV",3,"plant_2",4,2018,0
"LCE","IV",5,"plant_1",7,2018,0
"LCE","IV",6,"plant_1",3,2018,0
"LCE","IV",7,"plant_1",1,2018,1
"LCE","IV",7,"plant_2",2,2018,0
"LCE","IV",7,"plant_3",1,2018,0
"LCE","IV",7,"plant_4",1,2018,0
"LCE","IV",7,"plant_5",1,2018,0
"LCE","IV",7,"plant_6",1,2018,0
"LCE","IV",7,"plant_7",6,2018,0
"LCE","IV",7,"plant_8",4,2018,0
"LCW","IV",4,"plant_1",17,2018,0
"LO","II",1,"plant_1",1,2018,0
"LO","II",2,"plant_1",5,2018,1
"LO","II",4,"plant_1",7,2018,1
"LO","II",6,"plant_1",1,2018,0
"LO","II",7,"plant_1",1,2018,0
"LO","III",4,"plant_1",3,2018,2
"LO","III",6,"plant_1",5,2018,0
"LO","III",6,"plant_2",0,2018,2
"LO","III",7,"plant_1",1,2018,1
"LO","III",7,"plant_2",2,2018,0
"LO","III",7,"plant_3",2,2018,0
"OKRE","I",6,"plant_1",9,2018,0
"OKRE","I",8,"plant_1",4,2018,0
"OKRE","I",8,"plant_2",2,2018,0
"OKRE","III",8,"plant_1",1,2018,0
"OKRW","II",8,"plant_1",1,2018,0
"BG","I",1,"plant_1",17,2019,0
"BG","I",1,"plant_2",7,2019,0
"BG","I",1,"plant_3",9,2019,0
"BG","I",1,"plant_4",20,2019,0
"BG","I",1,"plant_5",16,2019,0
"BG","I",2,"plant_1",4,2019,0
"BG","I",2,"plant_2",7,2019,0
"BG","I",3,"plant_1",1,2019,0
"BG","I",3,"plant_2",3,2019,0
"BG","I",3,"plant_3",2,2019,0
"BG","I",3,"plant_4",4,2019,0
"BG","I",3,"plant_5",2,2019,0
"BG","I",4,"plant_1",7,2019,0
"BG","I",4,"plant_2",5,2019,0
"BG","I",4,"plant_3",4,2019,0
"BG","I",4,"plant_4",6,2019,0
"BG","I",4,"plant_5",7,2019,0
"BG","I",4,"plant_6",16,2019,0
"BG","I",5,"plant_1",4,2019,0
"BG","I",5,"plant_2",10,2019,0
"BG","I",5,"plant_3",3,2019,0
"BG","I",5,"plant_4",9,2019,0
"BG","I",5,"plant_5",21,2019,0
"BG","I",5,"plant_6",9,2019,0
"BG","I",6,"plant_1",10,2019,0
"BG","I",6,"plant_2",12,2019,0
"BG","I",6,"plant_3",7,2019,0
"BG","I",6,"plant_4",22,2019,0
"BG","I",6,"plant_5",11,2019,0
"BG","I",7,"plant_1",15,2019,0
"BG","II",1,"plant_1",15,2019,0
"BG","II",1,"plant_2",13,2019,0
"BG","II",1,"plant_3",22,2019,0
"BG","II",1,"plant_4",10,2019,0
"BG","II",1,"plant_5",9,2019,0
"BG","II",1,"plant_6",14,2019,0
"BG","II",2,"plant_1",21,2019,0
"BG","II",2,"plant_2",3,2019,0
"BG","II",2,"plant_3",4,2019,0
"BG","II",3,"plant_1",12,2019,0
"BG","II",3,"plant_2",13,2019,0
"BG","II",3,"plant_3",10,2019,0
"BG","II",3,"plant_4",9,2019,0
"BG","II",4,"plant_1",15,2019,0
"BG","II",4,"plant_2",8,2019,0
"BG","II",4,"plant_3",10,2019,0
"BG","II",4,"plant_4",16,2019,0
"BG","II",5,"plant_1",4,2019,0
"BG","II",5,"plant_2",7,2019,2
"BG","II",5,"plant_3",17,2019,0
"BG","II",6,"plant_1",7,2019,0
"BG","II",6,"plant_2",6,2019,0
"BG","II",6,"plant_3",13,2019,0
"BG","II",6,"plant_4",5,2019,0
"BG","II",6,"plant_5",6,2019,0
"BG","II",7,"plant_1",5,2019,0
"BG","II",7,"plant_2",5,2019,2
"BG","II",8,"plant_1",8,2019,0
"BG","II",8,"plant_2",28,2019,0
"BG","II",8,"plant_3",42,2019,0
"BG","III",1,"plant_1",12,2019,0
"BG","III",1,"plant_2",22,2019,0
"BG","III",1,"plant_3",17,2019,0
"BG","III",1,"plant_4",10,2019,0
"BG","III",1,"plant_5",6,2019,0
"BG","III",2,"plant_1",17,2019,0
"BG","III",2,"plant_2",11,2019,0
"BG","III",2,"plant_3",8,2019,0
"BG","III",2,"plant_4",12,2019,0
"BG","III",2,"plant_5",9,2019,0
"BG","III",4,"plant_1",8,2019,0
"BG","III",4,"plant_2",26,2019,0
"BG","III",5,"plant_1",3,2019,0
"BG","III",5,"plant_2",25,2019,0
"BG","III",5,"plant_3",35,2019,0
"BG","III",5,"plant_4",3,2019,0
"BG","III",6,"plant_1",9,2019,0
"BG","III",7,"plant_1",35,2019,0
"BG","III",7,"plant_2",20,2019,0
"BG","III",7,"plant_3",13,2019,0
"BG","III",7,"plant_4",27,2019,0
"BG","III",7,"plant_5",13,2019,0
"BR","I",1,"plant_1",19,2019,0
"BR","I",1,"plant_2",12,2019,0
"BR","I",1,"plant_3",8,2019,0
"BR","I",1,"plant_4",24,2019,0
"BR","I",1,"plant_5",19,2019,0
"BR","I",1,"plant_6",3,2019,0
"BR","I",1,"plant_7",14,2019,0
"BR","I",1,"plant_8",5,2019,0
"BR","I",1,"plant_9",6,2019,0
"BR","I",1,"plant_10",6,2019,0
"BR","I",1,"plant_11",6,2019,0
"BR","I",1,"plant_12",9,2019,0
"BR","I",1,"plant_13",11,2019,0
"BR","I",1,"plant_14",46,2019,0
"BR","I",1,"plant_15",11,2019,0
"BR","I",2,"plant_1",24,2019,0
"BR","I",2,"plant_2",17,2019,0
"BR","I",2,"plant_3",5,2019,0
"BR","I",2,"plant_4",3,2019,0
"BR","I",2,"plant_5",5,2019,0
"BR","I",2,"plant_6",4,2019,0
"BR","I",2,"plant_7",14,2019,0
"BR","I",2,"plant_8",7,2019,0
"BR","I",2,"plant_9",17,2019,0
"BR","I",2,"plant_10",3,2019,0
"BR","I",2,"plant_11",11,2019,0
"BR","I",2,"plant_12",13,2019,0
"BR","I",2,"plant_13",12,2019,0
"BR","I",2,"plant_14",14,2019,0
"BR","I",2,"plant_15",3,2019,0
"BR","I",3,"plant_1",3,2019,0
"BR","I",3,"plant_2",3,2019,0
"BR","I",3,"plant_3",13,2019,0
"BR","I",3,"plant_4",16,2019,0
"BR","I",3,"plant_5",17,2019,0
"BR","I",3,"plant_6",8,2019,0
"BR","I",3,"plant_7",16,2019,0
"BR","I",3,"plant_8",8,2019,0
"BR","I",3,"plant_9",6,2019,0
"BR","I",3,"plant_10",13,2019,0
"BR","I",3,"plant_11",12,2019,0
"BR","I",3,"plant_12",22,2019,0
"BR","I",3,"plant_13",13,2019,0
"BR","I",3,"plant_14",14,2019,0
"BR","I",3,"plant_15",4,2019,0
"BR","I",4,"plant_1",5,2019,0
"BR","I",4,"plant_2",7,2019,0
"BR","I",4,"plant_3",8,2019,0
"BR","I",4,"plant_4",3,2019,0
"BR","I",4,"plant_5",6,2019,0
"BR","I",4,"plant_6",6,2019,0
"BR","I",4,"plant_7",3,2019,0
"BR","I",4,"plant_8",5,2019,0
"BR","I",4,"plant_9",14,2019,0
"BR","I",4,"plant_10",10,2019,0
"BR","I",4,"plant_11",9,2019,0
"BR","I",4,"plant_12",8,2019,0
"BR","I",4,"plant_13",10,2019,0
"BR","I",4,"plant_14",7,2019,0
"BR","I",4,"plant_15",8,2019,0
"BR","I",4,"plant_16",8,2019,0
"BR","I",5,"plant_1",3,2019,0
"BR","I",5,"plant_2",7,2019,0
"BR","I",5,"plant_3",37,2019,0
"BR","I",5,"plant_4",16,2019,0
"BR","I",5,"plant_5",9,2019,0
"BR","I",5,"plant_6",29,2019,0
"BR","I",5,"plant_7",17,2019,0
"BR","I",5,"plant_8",50,2019,0
"BR","I",5,"plant_9",10,2019,0
"BR","I",5,"plant_10",5,2019,0
"BR","I",5,"plant_11",18,2019,0
"BR","I",5,"plant_12",22,2019,0
"BR","I",5,"plant_13",27,2019,0
"BR","I",6,"plant_1",18,2019,0
"BR","I",6,"plant_2",15,2019,0
"BR","I",6,"plant_3",18,2019,0
"BR","I",6,"plant_4",4,2019,0
"BR","I",6,"plant_5",1,2019,0
"BR","I",6,"plant_6",6,2019,0
"BR","I",6,"plant_7",5,2019,0
"BR","I",6,"plant_8",2,2019,0
"BR","I",6,"plant_9",4,2019,0
"BR","I",6,"plant_10",8,2019,1
"BR","I",6,"plant_11",2,2019,0
"BR","I",6,"plant_12",5,2019,0
"BR","I",6,"plant_13",9,2019,0
"BR","I",6,"plant_14",4,2019,0
"BR","I",7,"plant_1",7,2019,0
"BR","I",7,"plant_2",10,2019,0
"BR","I",7,"plant_3",9,2019,0
"BR","I",7,"plant_4",8,2019,0
"BR","I",7,"plant_5",15,2019,0
"BR","I",7,"plant_6",12,2019,0
"BR","I",7,"plant_7",16,2019,0
"BR","I",7,"plant_8",42,2019,0
"BR","I",7,"plant_9",10,2019,0
"BR","I",7,"plant_10",20,2019,0
"BR","I",7,"plant_11",36,2019,0
"BR","I",7,"plant_12",33,2019,0
"BR","I",7,"plant_13",22,2019,0
"BR","I",7,"plant_14",13,2019,0
"BR","I",7,"plant_15",24,2019,0
"BR","II",1,"plant_1",9,2019,0
"BR","II",1,"plant_2",11,2019,0
"BR","II",1,"plant_3",9,2019,0
"BR","II",1,"plant_4",12,2019,0
"BR","II",1,"plant_5",6,2019,0
"BR","II",1,"plant_6",5,2019,0
"BR","II",1,"plant_7",20,2019,0
"BR","II",1,"plant_8",6,2019,0
"BR","II",1,"plant_9",10,2019,0
"BR","II",1,"plant_10",6,2019,0
"BR","II",1,"plant_11",7,2019,0
"BR","II",1,"plant_12",6,2019,0
"BR","II",1,"plant_13",20,2019,0
"BR","II",1,"plant_14",18,2019,0
"BR","II",1,"plant_15",16,2019,0
"BR","II",2,"plant_1",7,2019,0
"BR","II",2,"plant_2",16,2019,0
"BR","II",2,"plant_3",16,2019,0
"BR","II",2,"plant_4",9,2019,0
"BR","II",2,"plant_5",11,2019,0
"BR","II",2,"plant_6",8,2019,0
"BR","II",2,"plant_7",7,2019,0
"BR","II",2,"plant_8",21,2019,0
"BR","II",2,"plant_9",7,2019,0
"BR","II",2,"plant_10",9,2019,0
"BR","II",2,"plant_11",3,2019,0
"BR","II",2,"plant_12",30,2019,0
"BR","II",2,"plant_13",11,2019,0
"BR","II",2,"plant_14",19,2019,0
"BR","II",2,"plant_15",17,2019,0
"BR","II",3,"plant_1",18,2019,0
"BR","II",3,"plant_2",16,2019,0
