"site","transect","position","plantNumber","countFruitsPerPlant","year"
"EC","I",7,"plant_3",1,2009
"EC","I",7,"plant_4",4,2009
"EC","I",7,"plant_5",1,2009
"EC","I",7,"plant_6",2,2009
"EC","I",7,"plant_7",2,2009
"EC","I",7,"plant_8",1,2009
"EC","I",7,"plant_9",1,2009
"EC","I",7,"plant_10",1,2009
"EC","I",7,"plant_11",10,2009
"EC","II",1,"plant_1",1,2009
"EC","II",1,"plant_2",1,2009
"EC","II",1,"plant_3",1,2009
"EC","II",1,"plant_4",3,2009
"EC","II",1,"plant_5",2,2009
"EC","II",1,"plant_6",4,2009
"EC","II",1,"plant_7",1,2009
"EC","II",2,"plant_1",2,2009
"EC","II",3,"plant_1",1,2009
"EC","II",3,"plant_2",1,2009
"EC","II",3,"plant_3",2,2009
"EC","II",4,"plant_1",2,2009
"EC","II",4,"plant_2",1,2009
"EC","II",4,"plant_3",1,2009
"EC","II",5,"plant_1",1,2009
"EC","II",5,"plant_2",1,2009
"EC","II",5,"plant_3",1,2009
"EC","II",5,"plant_4",1,2009
"EC","II",5,"plant_5",1,2009
"EC","II",5,"plant_6",1,2009
"EC","II",6,"plant_1",1,2009
"EC","II",6,"plant_2",1,2009
"EC","II",6,"plant_3",1,2009
"EC","II",6,"plant_4",1,2009
"EC","II",7,"plant_1",3,2009
"EC","II",7,"plant_2",1,2009
"EC","II",7,"plant_3",1,2009
"EC","II",7,"plant_4",1,2009
"EC","II",7,"plant_5",1,2009
"EC","II",8,"plant_1",1,2009
"EC","II",8,"plant_2",1,2009
"EC","II",8,"plant_3",1,2009
"EC","II",8,"plant_4",1,2009
"EC","III",3,"plant_1",1,2009
"EC","III",3,"plant_2",1,2009
"EC","III",3,"plant_3",1,2009
"EC","III",3,"plant_4",1,2009
"EC","III",3,"plant_5",1,2009
"EC","III",3,"plant_6",1,2009
"EC","III",3,"plant_7",1,2009
"EC","III",3,"plant_8",1,2009
"EC","III",3,"plant_9",1,2009
"EC","III",3,"plant_10",1,2009
"EC","III",3,"plant_11",1,2009
"EC","III",3,"plant_12",1,2009
"EC","III",3,"plant_13",1,2009
"EC","III",3,"plant_14",1,2009
"EC","III",3,"plant_15",1,2009
"EC","III",3,"plant_16",1,2009
"EC","III",3,"plant_17",1,2009
"EC","III",3,"plant_18",1,2009
"EC","III",3,"plant_19",4,2009
"EC","III",3,"plant_20",1,2009
"EC","III",3,"plant_21",1,2009
"EC","III",3,"plant_22",1,2009
"EC","III",3,"plant_23",2,2009
"EC","III",3,"plant_24",2,2009
"EC","III",3,"plant_25",1,2009
"EC","III",3,"plant_26",1,2009
"EC","III",3,"plant_27",1,2009
"EC","III",3,"plant_28",3,2009
"EC","III",3,"plant_29",2,2009
"EC","III",3,"plant_30",1,2009
"EC","III",4,"plant_1",2,2009
"EC","III",4,"plant_2",3,2009
"EC","III",4,"plant_3",1,2009
"EC","III",4,"plant_4",2,2009
"EC","III",4,"plant_5",2,2009
"EC","III",4,"plant_6",1,2009
"EC","III",4,"plant_7",1,2009
"EC","III",4,"plant_8",2,2009
"EC","III",4,"plant_9",3,2009
"EC","III",4,"plant_10",2,2009
"EC","III",4,"plant_11",2,2009
"EC","III",4,"plant_12",1,2009
"EC","III",4,"plant_13",2,2009
"EC","III",4,"plant_14",1,2009
"EC","III",5,"plant_1",4,2009
"EC","III",6,"plant_1",2,2009
"EC","III",6,"plant_2",2,2009
"EC","III",6,"plant_3",1,2009
"EC","III",6,"plant_4",1,2009
"EC","III",6,"plant_5",1,2009
"EC","III",6,"plant_6",1,2009
"EC","III",6,"plant_7",1,2009
"EC","III",6,"plant_8",1,2009
"EC","III",6,"plant_9",1,2009
"EC","III",6,"plant_10",2,2009
"EC","III",6,"plant_11",1,2009
"EC","III",6,"plant_12",2,2009
"EC","III",6,"plant_13",2,2009
"EC","III",7,"plant_1",1,2009
"EC","IV",1,"plant_1",2,2009
"EC","IV",1,"plant_2",2,2009
"EC","IV",1,"plant_3",3,2009
"EC","IV",1,"plant_4",1,2009
"EC","IV",1,"plant_5",1,2009
"EC","IV",1,"plant_6",1,2009
"EC","IV",1,"plant_7",3,2009
"EC","IV",1,"plant_8",5,2009
"EC","IV",1,"plant_9",2,2009
"EC","IV",1,"plant_10",3,2009
"EC","IV",1,"plant_11",1,2009
"EC","IV",1,"plant_12",5,2009
"EC","IV",1,"plant_13",4,2009
"EC","IV",1,"plant_14",1,2009
"EC","IV",1,"plant_15",1,2009
"EC","IV",1,"plant_16",1,2009
"EC","IV",2,"plant_1",1,2009
"EC","IV",2,"plant_2",1,2009
"EC","IV",2,"plant_3",3,2009
"EC","IV",2,"plant_4",1,2009
"EC","IV",2,"plant_5",1,2009
"EC","IV",2,"plant_6",2,2009
"EC","IV",2,"plant_7",1,2009
"EC","IV",2,"plant_8",2,2009
"EC","IV",2,"plant_9",3,2009
"EC","IV",2,"plant_10",1,2009
"EC","IV",2,"plant_11",2,2009
"EC","IV",2,"plant_12",1,2009
"EC","IV",2,"plant_13",2,2009
"EC","IV",2,"plant_14",2,2009
"EC","IV",2,"plant_15",2,2009
"EC","IV",2,"plant_16",1,2009
"EC","IV",2,"plant_17",1,2009
"EC","IV",2,"plant_18",2,2009
"EC","IV",3,"plant_1",2,2009
"EC","IV",3,"plant_2",1,2009
"EC","IV",3,"plant_3",1,2009
"EC","IV",3,"plant_4",1,2009
"EC","IV",3,"plant_5",1,2009
"EC","IV",3,"plant_6",3,2009
"EC","IV",3,"plant_7",1,2009
"EC","IV",3,"plant_8",2,2009
"EC","IV",3,"plant_9",1,2009
"EC","IV",3,"plant_10",2,2009
"EC","IV",3,"plant_11",1,2009
"EC","IV",4,"plant_1",1,2009
"EC","IV",4,"plant_2",2,2009
"EC","IV",4,"plant_3",1,2009
"EC","IV",4,"plant_4",2,2009
"EC","IV",4,"plant_5",2,2009
"EC","IV",4,"plant_6",2,2009
"EC","IV",4,"plant_7",2,2009
"EC","IV",4,"plant_8",1,2009
"EC","IV",4,"plant_9",1,2009
"EC","IV",4,"plant_10",1,2009
"EC","IV",5,"plant_1",2,2009
"EC","IV",5,"plant_2",1,2009
"EC","IV",5,"plant_3",1,2009
"EC","IV",5,"plant_4",1,2009
"EC","IV",5,"plant_5",1,2009
"EC","IV",5,"plant_6",1,2009
"EC","IV",5,"plant_7",2,2009
"EC","IV",5,"plant_8",1,2009
"EC","IV",5,"plant_9",3,2009
"EC","IV",5,"plant_10",2,2009
"EC","IV",5,"plant_11",1,2009
"EC","IV",5,"plant_12",2,2009
"EC","IV",5,"plant_13",2,2009
"EC","IV",5,"plant_14",1,2009
"EC","IV",5,"plant_15",2,2009
"EC","IV",5,"plant_16",2,2009
"EC","IV",5,"plant_17",1,2009
"EC","IV",5,"plant_18",2,2009
"EC","IV",6,"plant_1",3,2009
"EC","IV",6,"plant_2",1,2009
"EC","IV",6,"plant_3",1,2009
"EC","IV",6,"plant_4",2,2009
"EC","IV",6,"plant_5",2,2009
"EC","IV",6,"plant_6",1,2009
"EC","IV",6,"plant_7",1,2009
"EC","IV",6,"plant_8",1,2009
"EC","IV",6,"plant_9",2,2009
"EC","IV",7,"plant_1",1,2009
"EC","IV",7,"plant_2",1,2009
"EC","IV",7,"plant_3",2,2009
"EC","IV",7,"plant_4",2,2009
"EC","IV",7,"plant_5",2,2009
"EC","IV",7,"plant_6",2,2009
"EC","IV",7,"plant_7",2,2009
"EC","IV",7,"plant_8",1,2009
"EC","IV",7,"plant_9",1,2009
"EC","IV",7,"plant_10",1,2009
"EC","IV",7,"plant_11",3,2009
"EC","IV",7,"plant_12",1,2009
"EC","IV",7,"plant_13",3,2009
"EC","IV",7,"plant_14",2,2009
"EC","IV",7,"plant_15",1,2009
"EC","IV",8,"plant_1",1,2009
"EC","IV",8,"plant_2",1,2009
"EC","IV",8,"plant_3",2,2009
"EC","IV",8,"plant_4",1,2009
"EC","IV",8,"plant_5",2,2009
"EC","IV",8,"plant_6",1,2009
"EC","IV",8,"plant_7",1,2009
"EC","IV",8,"plant_8",1,2009
"EC","IV",8,"plant_9",1,2009
"EC","IV",8,"plant_10",1,2009
"EC","IV",8,"plant_11",1,2009
"EC","IV",8,"plant_12",1,2009
"EC","IV",8,"plant_13",1,2009
"EC","IV",8,"plant_14",1,2009
"EC","IV",8,"plant_15",1,2009
"FR","I",4,"plant_1",2,2009
"FR","I",4,"plant_2",2,2009
"FR","I",4,"plant_3",1,2009
"FR","I",5,"plant_1",3,2009
"FR","I",5,"plant_2",5,2009
"FR","I",6,"plant_1",3,2009
"FR","I",7,"plant_1",5,2009
"FR","I",7,"plant_2",4,2009
"FR","I",7,"plant_3",3,2009
"FR","I",7,"plant_4",13,2009
"FR","I",7,"plant_5",2,2009
"FR","I",7,"plant_6",4,2009
"FR","II",1,"plant_1",3,2009
"FR","II",1,"plant_2",2,2009
"FR","II",1,"plant_3",62,2009
"FR","II",2,"plant_1",1,2009
"FR","II",2,"plant_2",2,2009
"FR","II",2,"plant_3",8,2009
"FR","II",2,"plant_4",1,2009
"FR","II",2,"plant_5",4,2009
"FR","II",2,"plant_6",4,2009
"FR","II",2,"plant_7",2,2009
"FR","II",3,"plant_1",10,2009
"FR","II",3,"plant_2",4,2009
"FR","II",3,"plant_3",3,2009
"FR","II",5,"plant_1",7,2009
"FR","II",5,"plant_2",1,2009
"FR","II",6,"plant_1",14,2009
"FR","II",6,"plant_2",3,2009
"FR","II",6,"plant_3",3,2009
"FR","II",6,"plant_4",7,2009
"FR","II",6,"plant_5",7,2009
"FR","II",6,"plant_6",5,2009
"FR","II",6,"plant_7",12,2009
"FR","II",7,"plant_1",2,2009
"FR","II",7,"plant_2",3,2009
"FR","III",1,"plant_1",3,2009
"FR","III",2,"plant_1",7,2009
"FR","III",2,"plant_2",3,2009
"FR","III",2,"plant_3",5,2009
"FR","III",2,"plant_4",15,2009
"FR","III",3,"plant_1",15,2009
"FR","III",3,"plant_2",9,2009
"FR","III",3,"plant_3",2,2009
"FR","III",3,"plant_4",1,2009
"FR","III",3,"plant_5",2,2009
"FR","III",3,"plant_6",3,2009
"FR","III",3,"plant_7",3,2009
"FR","III",3,"plant_8",12,2009
"FR","III",3,"plant_9",2,2009
"FR","III",3,"plant_10",1,2009
"FR","III",3,"plant_11",11,2009
"FR","III",5,"plant_1",3,2009
"FR","III",5,"plant_2",2,2009
"FR","III",6,"plant_1",3,2009
"FR","III",6,"plant_2",2,2009
"FR","III",6,"plant_3",2,2009
"FR","III",6,"plant_4",1,2009
"FR","III",7,"plant_1",1,2009
"FR","III",7,"plant_2",2,2009
"FR","III",7,"plant_3",4,2009
"FR","III",7,"plant_4",1,2009
"FR","III",7,"plant_5",2,2009
"FR","III",7,"plant_6",1,2009
"FR","III",7,"plant_7",2,2009
"FR","III",7,"plant_8",1,2009
"FR","III",7,"plant_9",3,2009
"FR","III",7,"plant_10",5,2009
"FR","III",7,"plant_11",4,2009
"FR","III",7,"plant_12",2,2009
"FR","III",7,"plant_13",1,2009
"FR","III",7,"plant_14",1,2009
"FR","III",7,"plant_15",2,2009
"FR","III",7,"plant_16",1,2009
"FR","III",7,"plant_17",1,2009
"FR","III",7,"plant_18",2,2009
"FR","III",7,"plant_19",4,2009
"FR","III",7,"plant_20",2,2009
"FR","III",7,"plant_21",2,2009
"FR","III",7,"plant_22",5,2009
"FR","III",7,"plant_23",1,2009
"FR","III",7,"plant_24",2,2009
"FR","III",7,"plant_25",1,2009
"FR","III",7,"plant_26",3,2009
"FR","III",7,"plant_27",4,2009
"FR","III",7,"plant_28",1,2009
"FR","IV",2,"plant_1",9,2009
"FR","IV",2,"plant_2",5,2009
"FR","IV",3,"plant_1",10,2009
"FR","IV",3,"plant_2",1,2009
"FR","IV",3,"plant_3",5,2009
"FR","IV",3,"plant_4",13,2009
"FR","IV",3,"plant_5",9,2009
"FR","IV",3,"plant_6",5,2009
"FR","IV",3,"plant_7",3,2009
"FR","IV",3,"plant_8",7,2009
"FR","IV",3,"plant_9",3,2009
"FR","IV",3,"plant_10",3,2009
"FR","IV",3,"plant_11",8,2009
"FR","IV",5,"plant_1",5,2009
"FR","IV",5,"plant_2",1,2009
"FR","IV",5,"plant_3",2,2009
"FR","IV",5,"plant_4",2,2009
"FR","IV",5,"plant_5",5,2009
"FR","IV",5,"plant_6",1,2009
"FR","IV",6,"plant_1",2,2009
"FR","IV",6,"plant_2",1,2009
"FR","IV",6,"plant_3",1,2009
"FR","IV",6,"plant_4",1,2009
"FR","IV",7,"plant_1",2,2009
"FR","IV",7,"plant_2",4,2009
"FR","IV",7,"plant_3",5,2009
"FR","IV",7,"plant_4",9,2009
"FR","IV",8,"plant_1",1,2009
"FR","IV",8,"plant_2",2,2009
"KYE","I",1,"plant_1",2,2009
"KYE","I",1,"plant_2",1,2009
"KYE","I",1,"plant_3",1,2009
"KYE","I",2,"plant_1",2,2009
"KYE","I",2,"plant_2",1,2009
"KYE","I",3,"plant_1",3,2009
"KYE","I",3,"plant_2",2,2009
"KYE","I",3,"plant_3",1,2009
"KYE","I",4,"plant_1",2,2009
"KYE","I",4,"plant_2",2,2009
"KYE","I",5,"plant_1",1,2009
"KYE","I",6,"plant_1",2,2009
"KYE","I",6,"plant_2",2,2009
"KYE","II",1,"plant_1",2,2009
"KYE","II",2,"plant_1",1,2009
"KYE","II",3,"plant_1",2,2009
"KYE","II",3,"plant_2",4,2009
"KYE","II",3,"plant_3",1,2009
"KYE","II",3,"plant_4",2,2009
"KYE","II",3,"plant_5",3,2009
"KYE","II",3,"plant_6",2,2009
"KYE","II",4,"plant_1",1,2009
"KYE","II",4,"plant_2",3,2009
"KYE","II",4,"plant_3",1,2009
"KYE","II",5,"plant_1",1,2009
"KYE","II",5,"plant_2",3,2009
"KYE","II",5,"plant_3",5,2009
"KYE","II",5,"plant_4",4,2009
"KYE","II",6,"plant_1",1,2009
"KYE","II",6,"plant_2",2,2009
"KYE","II",7,"plant_1",1,2009
"KYE","II",7,"plant_2",1,2009
"KYE","II",7,"plant_3",1,2009
"KYE","II",8,"plant_1",1,2009
"KYE","II",8,"plant_2",4,2009
"KYE","II",8,"plant_3",3,2009
"KYE","II",8,"plant_4",1,2009
"KYE","II",8,"plant_5",1,2009
"KYE","III",1,"plant_1",1,2009
"KYE","III",1,"plant_2",2,2009
"KYE","III",1,"plant_3",2,2009
"KYE","III",1,"plant_4",1,2009
"KYE","III",1,"plant_5",1,2009
"KYE","III",1,"plant_6",1,2009
"KYE","III",1,"plant_7",1,2009
"KYE","III",1,"plant_8",2,2009
"KYE","III",1,"plant_9",2,2009
"KYE","III",2,"plant_1",1,2009
"KYE","III",2,"plant_2",1,2009
"KYE","III",3,"plant_1",1,2009
"KYE","III",3,"plant_2",3,2009
"KYE","III",3,"plant_3",1,2009
"KYE","III",3,"plant_4",1,2009
"KYE","III",4,"plant_1",1,2009
"KYE","III",4,"plant_2",1,2009
"KYE","III",4,"plant_3",1,2009
"KYE","III",4,"plant_4",1,2009
"KYE","III",4,"plant_5",1,2009
"KYE","III",4,"plant_6",2,2009
"KYE","III",4,"plant_7",1,2009
"KYE","III",4,"plant_8",1,2009
"KYE","III",4,"plant_9",1,2009
"KYE","III",4,"plant_10",1,2009
"KYE","III",5,"plant_1",1,2009
"KYE","III",5,"plant_2",2,2009
"KYE","III",5,"plant_3",1,2009
"KYE","III",5,"plant_4",1,2009
"KYE","III",5,"plant_5",1,2009
"KYE","III",5,"plant_6",2,2009
"KYE","III",5,"plant_7",2,2009
"KYE","III",5,"plant_8",1,2009
"KYE","III",5,"plant_9",1,2009
"KYE","III",5,"plant_10",2,2009
"KYE","III",5,"plant_11",1,2009
"KYE","III",6,"plant_1",1,2009
"KYE","III",6,"plant_2",2,2009
"KYE","III",6,"plant_3",2,2009
"KYE","III",6,"plant_4",1,2009
"KYE","III",6,"plant_5",1,2009
"KYE","III",6,"plant_6",1,2009
"KYE","III",7,"plant_1",3,2009
"KYE","III",7,"plant_2",1,2009
"KYE","III",7,"plant_3",2,2009
"KYE","III",7,"plant_4",1,2009
"KYE","III",7,"plant_5",1,2009
"KYE","IV",1,"plant_1",3,2009
"KYE","IV",1,"plant_2",3,2009
"KYE","IV",1,"plant_3",1,2009
"KYE","IV",1,"plant_4",2,2009
"KYE","IV",1,"plant_5",2,2009
"KYE","IV",2,"plant_1",1,2009
"KYE","IV",2,"plant_2",1,2009
"KYE","IV",2,"plant_3",2,2009
"KYE","IV",3,"plant_1",3,2009
"KYE","IV",3,"plant_2",1,2009
"KYE","IV",3,"plant_3",2,2009
"KYE","IV",3,"plant_4",1,2009
"KYE","IV",4,"plant_1",1,2009
"KYE","IV",4,"plant_2",4,2009
"KYE","IV",4,"plant_3",1,2009
"KYE","IV",4,"plant_4",3,2009
"KYE","IV",4,"plant_5",1,2009
"KYE","IV",4,"plant_6",3,2009
"KYE","IV",4,"plant_7",4,2009
"KYE","IV",4,"plant_8",1,2009
"KYE","IV",4,"plant_9",1,2009
"KYE","IV",5,"plant_1",3,2009
"KYE","IV",6,"plant_1",2,2009
"KYE","IV",6,"plant_2",1,2009
"KYE","IV",7,"plant_1",1,2009
"KYE","IV",7,"plant_2",1,2009
