"site","transect","position","year","seedlingNumber","fruitplNumber"
"S22","II",4,2019,0,0
"S22","II",4,2020,0,1
"S22","II",4,2021,0,0
"S22","II",5,2006,1,0
"S22","II",5,2007,1,0
"S22","II",5,2008,3,1
"S22","II",5,2009,0,0
"S22","II",5,2010,1,1
"S22","II",5,2011,0,0
"S22","II",5,2012,0,0
"S22","II",5,2013,0,0
"S22","II",5,2014,0,0
"S22","II",5,2015,0,0
"S22","II",5,2016,0,0
"S22","II",5,2017,1,0
"S22","II",5,2018,0,0
"S22","II",5,2019,0,0
"S22","II",5,2020,1,0
"S22","II",5,2021,7,0
"S22","II",6,2006,NA,1
"S22","II",6,2007,12,0
"S22","II",6,2008,0,0
"S22","II",6,2009,0,0
"S22","II",6,2010,1,1
"S22","II",6,2011,2,1
"S22","II",6,2012,1,0
"S22","II",6,2013,1,0
"S22","II",6,2014,0,0
"S22","II",6,2015,1,1
"S22","II",6,2016,0,0
"S22","II",6,2017,0,0
"S22","II",6,2018,0,0
"S22","II",6,2019,1,0
"S22","II",6,2020,6,4
"S22","II",6,2021,6,0
"S22","II",7,2006,NA,0
"S22","II",7,2007,0,0
"S22","II",7,2008,1,0
"S22","II",7,2009,0,0
"S22","II",7,2010,1,0
"S22","II",7,2011,1,0
"S22","II",7,2012,4,1
"S22","II",7,2013,1,0
"S22","II",7,2014,0,0
"S22","II",7,2015,0,0
"S22","II",7,2016,0,0
"S22","II",7,2017,0,0
"S22","II",7,2018,0,0
"S22","II",7,2019,0,0
"S22","II",7,2020,2,0
"S22","II",7,2021,0,0
"S22","III",1,2006,10,7
"S22","III",1,2007,4,0
"S22","III",1,2008,6,0
"S22","III",1,2009,0,0
"S22","III",1,2010,13,8
"S22","III",1,2011,0,0
"S22","III",1,2012,8,0
"S22","III",1,2013,9,0
"S22","III",1,2014,0,0
"S22","III",1,2015,6,0
"S22","III",1,2016,0,0
"S22","III",1,2017,0,0
"S22","III",1,2018,0,0
"S22","III",1,2019,0,0
"S22","III",1,2020,0,0
"S22","III",1,2021,0,4
"S22","III",2,2006,2,0
"S22","III",2,2007,0,0
"S22","III",2,2008,4,0
"S22","III",2,2009,0,0
"S22","III",2,2010,5,5
"S22","III",2,2011,1,1
"S22","III",2,2012,6,0
"S22","III",2,2013,11,0
"S22","III",2,2014,0,0
"S22","III",2,2015,9,0
"S22","III",2,2016,0,0
"S22","III",2,2017,1,0
"S22","III",2,2018,0,0
"S22","III",2,2019,0,0
"S22","III",2,2020,0,0
"S22","III",2,2021,0,0
"S22","III",3,2006,3,2
"S22","III",3,2007,0,0
"S22","III",3,2008,0,1
"S22","III",3,2009,1,1
"S22","III",3,2010,27,8
"S22","III",3,2011,0,0
"S22","III",3,2012,12,0
"S22","III",3,2013,5,0
"S22","III",3,2014,0,0
"S22","III",3,2015,1,0
"S22","III",3,2016,0,0
"S22","III",3,2017,0,0
"S22","III",3,2018,0,0
"S22","III",3,2019,0,0
"S22","III",3,2020,0,0
"S22","III",3,2021,0,0
"S22","III",4,2006,4,0
"S22","III",4,2007,0,0
"S22","III",4,2008,25,1
"S22","III",4,2009,5,0
"S22","III",4,2010,16,1
"S22","III",4,2011,0,0
"S22","III",4,2012,26,0
"S22","III",4,2013,5,0
"S22","III",4,2014,0,0
"S22","III",4,2015,0,0
"S22","III",4,2016,0,0
"S22","III",4,2017,0,0
"S22","III",4,2018,0,0
"S22","III",4,2019,0,0
"S22","III",4,2020,0,0
"S22","III",4,2021,0,3
"S22","III",5,2006,16,9
"S22","III",5,2007,0,0
"S22","III",5,2008,0,0
"S22","III",5,2009,3,2
"S22","III",5,2010,37,3
"S22","III",5,2011,0,0
"S22","III",5,2012,6,0
"S22","III",5,2013,3,0
"S22","III",5,2014,0,0
"S22","III",5,2015,0,0
"S22","III",5,2016,0,0
"S22","III",5,2017,1,0
"S22","III",5,2018,0,0
"S22","III",5,2019,0,0
"S22","III",5,2020,0,0
"S22","III",5,2021,0,1
"S22","III",6,2006,8,6
"S22","III",6,2007,0,0
"S22","III",6,2008,3,2
"S22","III",6,2009,1,1
"S22","III",6,2010,6,2
"S22","III",6,2011,0,0
"S22","III",6,2012,26,0
"S22","III",6,2013,4,0
"S22","III",6,2014,0,0
"S22","III",6,2015,1,0
"S22","III",6,2016,0,0
"S22","III",6,2017,0,0
"S22","III",6,2018,0,0
"S22","III",6,2019,0,0
"S22","III",6,2020,0,0
"S22","III",6,2021,0,1
"S22","III",7,2006,NA,1
"S22","III",7,2007,3,0
"S22","III",7,2008,0,0
"S22","III",7,2009,0,0
"S22","III",7,2010,1,4
"S22","III",7,2011,0,0
"S22","III",7,2012,7,0
"S22","III",7,2013,2,0
"S22","III",7,2014,0,0
"S22","III",7,2015,1,0
"S22","III",7,2016,0,0
"S22","III",7,2017,1,0
"S22","III",7,2018,0,0
"S22","III",7,2019,0,0
"S22","III",7,2020,0,0
"S22","III",7,2021,0,0
"S22","III",8,2006,NA,5
"S22","III",8,2007,0,0
"S22","III",8,2008,0,7
"S22","III",8,2009,8,6
"S22","III",8,2010,6,5
"S22","III",8,2011,3,3
"S22","III",8,2012,3,0
"S22","III",8,2013,0,0
"S22","III",8,2014,0,0
"S22","III",8,2015,22,0
"S22","III",8,2016,0,0
"S22","III",8,2017,1,0
"S22","III",8,2018,0,0
"S22","III",8,2019,0,0
"S22","III",8,2020,1,0
"S22","III",8,2021,0,5
"S22","IV",1,2006,8,6
"S22","IV",1,2007,7,0
"S22","IV",1,2008,2,1
"S22","IV",1,2009,6,5
"S22","IV",1,2010,2,0
"S22","IV",1,2011,2,1
"S22","IV",1,2012,2,0
"S22","IV",1,2013,6,0
"S22","IV",1,2014,0,0
"S22","IV",1,2015,0,0
"S22","IV",1,2016,0,0
"S22","IV",1,2017,0,0
"S22","IV",1,2018,0,0
"S22","IV",1,2019,0,0
"S22","IV",1,2020,0,0
"S22","IV",1,2021,0,0
"S22","IV",2,2006,10,7
"S22","IV",2,2007,12,0
"S22","IV",2,2008,0,2
"S22","IV",2,2009,2,0
"S22","IV",2,2010,7,3
"S22","IV",2,2011,4,3
"S22","IV",2,2012,16,0
"S22","IV",2,2013,2,0
"S22","IV",2,2014,0,0
"S22","IV",2,2015,0,0
"S22","IV",2,2016,0,0
"S22","IV",2,2017,0,0
"S22","IV",2,2018,0,0
"S22","IV",2,2019,0,0
"S22","IV",2,2020,0,0
"S22","IV",2,2021,0,0
"S22","IV",3,2006,8,0
"S22","IV",3,2007,0,0
"S22","IV",3,2008,0,0
"S22","IV",3,2009,0,0
"S22","IV",3,2010,1,9
"S22","IV",3,2011,3,1
"S22","IV",3,2012,9,0
"S22","IV",3,2013,2,0
"S22","IV",3,2014,0,0
"S22","IV",3,2015,0,0
"S22","IV",3,2016,0,0
"S22","IV",3,2017,0,0
"S22","IV",3,2018,0,0
"S22","IV",3,2019,0,0
"S22","IV",3,2020,1,0
"S22","IV",3,2021,0,2
"S22","IV",4,2006,10,3
"S22","IV",4,2007,0,0
"S22","IV",4,2008,0,3
"S22","IV",4,2009,19,7
"S22","IV",4,2010,12,10
"S22","IV",4,2011,4,2
"S22","IV",4,2012,5,0
"S22","IV",4,2013,2,0
"S22","IV",4,2014,0,0
"S22","IV",4,2015,0,0
"S22","IV",4,2016,0,0
"S22","IV",4,2017,0,0
"S22","IV",4,2018,0,0
"S22","IV",4,2019,0,0
"S22","IV",4,2020,2,0
"S22","IV",4,2021,0,0
"S22","IV",5,2006,NA,0
"S22","IV",5,2007,0,0
"S22","IV",5,2008,0,0
"S22","IV",5,2009,3,0
"S22","IV",5,2010,8,6
"S22","IV",5,2011,0,0
"S22","IV",5,2012,3,0
"S22","IV",5,2013,5,0
"S22","IV",5,2014,0,0
"S22","IV",5,2015,2,0
"S22","IV",5,2016,0,0
"S22","IV",5,2017,1,1
"S22","IV",5,2018,0,0
"S22","IV",5,2019,3,2
"S22","IV",5,2020,47,15
"S22","IV",5,2021,12,0
"S22","IV",6,2006,NA,0
"S22","IV",6,2007,0,0
"S22","IV",6,2008,0,0
"S22","IV",6,2009,0,0
"S22","IV",6,2010,0,0
"S22","IV",6,2011,1,1
"S22","IV",6,2012,1,0
"S22","IV",6,2013,5,0
"S22","IV",6,2014,0,0
"S22","IV",6,2015,0,0
"S22","IV",6,2016,0,0
"S22","IV",6,2017,0,0
"S22","IV",6,2018,0,0
"S22","IV",6,2019,0,0
"S22","IV",6,2020,4,1
"S22","IV",6,2021,0,0
"S22","IV",7,2006,NA,0
"S22","IV",7,2007,0,0
"S22","IV",7,2008,1,0
"S22","IV",7,2009,0,0
"S22","IV",7,2010,1,10
"S22","IV",7,2011,0,0
"S22","IV",7,2012,0,0
"S22","IV",7,2013,1,0
"S22","IV",7,2014,0,0
"S22","IV",7,2015,0,0
"S22","IV",7,2016,0,0
"S22","IV",7,2017,0,0
"S22","IV",7,2018,0,0
"S22","IV",7,2019,0,2
"S22","IV",7,2020,2,7
"S22","IV",7,2021,13,0
"SM","I",1,2006,2,0
"SM","I",1,2007,0,0
"SM","I",1,2008,0,0
"SM","I",1,2009,0,0
"SM","I",1,2010,0,0
"SM","I",1,2011,0,0
"SM","I",1,2012,0,0
"SM","I",1,2013,0,0
"SM","I",1,2014,0,0
"SM","I",1,2015,0,0
"SM","I",1,2016,0,0
"SM","I",1,2017,0,0
"SM","I",1,2018,0,0
"SM","I",1,2019,3,8
"SM","I",1,2020,93,46
"SM","I",1,2021,14,1
"SM","I",2,2006,8,0
"SM","I",2,2007,0,0
"SM","I",2,2008,0,0
"SM","I",2,2009,0,0
"SM","I",2,2010,0,0
"SM","I",2,2011,1,4
"SM","I",2,2012,5,0
"SM","I",2,2013,3,0
"SM","I",2,2014,0,0
"SM","I",2,2015,0,0
"SM","I",2,2016,0,0
"SM","I",2,2017,0,0
"SM","I",2,2018,0,0
"SM","I",2,2019,4,16
"SM","I",2,2020,60,25
"SM","I",2,2021,3,0
"SM","I",3,2006,6,0
"SM","I",3,2007,6,0
"SM","I",3,2008,0,0
"SM","I",3,2009,2,1
"SM","I",3,2010,0,9
"SM","I",3,2011,19,60
"SM","I",3,2012,22,1
"SM","I",3,2013,2,0
"SM","I",3,2014,0,0
"SM","I",3,2015,1,0
"SM","I",3,2016,0,0
"SM","I",3,2017,0,0
"SM","I",3,2018,0,0
"SM","I",3,2019,34,20
"SM","I",3,2020,131,22
"SM","I",3,2021,20,0
"SM","I",4,2006,14,0
"SM","I",4,2007,0,0
"SM","I",4,2008,0,0
"SM","I",4,2009,1,0
"SM","I",4,2010,1,8
"SM","I",4,2011,26,17
"SM","I",4,2012,2,0
"SM","I",4,2013,1,0
"SM","I",4,2014,0,0
"SM","I",4,2015,1,0
"SM","I",4,2016,0,0
"SM","I",4,2017,0,0
"SM","I",4,2018,0,0
"SM","I",4,2019,1,1
"SM","I",4,2020,4,5
"SM","I",4,2021,7,0
"SM","I",5,2006,8,0
"SM","I",5,2007,1,0
"SM","I",5,2008,0,0
"SM","I",5,2009,1,0
"SM","I",5,2010,0,9
"SM","I",5,2011,12,21
"SM","I",5,2012,0,0
"SM","I",5,2013,4,0
"SM","I",5,2014,0,0
"SM","I",5,2015,7,1
"SM","I",5,2016,0,0
"SM","I",5,2017,1,0
"SM","I",5,2018,0,0
"SM","I",5,2019,0,0
"SM","I",5,2020,0,0
"SM","I",5,2021,8,0
"SM","I",6,2006,NA,0
"SM","I",6,2007,0,0
"SM","I",6,2008,0,0
"SM","I",6,2009,2,1
"SM","I",6,2010,4,2
"SM","I",6,2011,12,11
"SM","I",6,2012,0,0
"SM","I",6,2013,3,0
"SM","I",6,2014,0,0
"SM","I",6,2015,4,0
"SM","I",6,2016,0,0
"SM","I",6,2017,0,0
"SM","I",6,2018,0,0
"SM","I",6,2019,0,0
"SM","I",6,2020,0,0
"SM","I",6,2021,3,0
"SM","I",7,2006,NA,0
"SM","I",7,2007,0,0
"SM","I",7,2008,1,1
"SM","I",7,2009,5,1
"SM","I",7,2010,3,0
"SM","I",7,2011,2,0
"SM","I",7,2012,0,0
"SM","I",7,2013,2,0
"SM","I",7,2014,0,0
"SM","I",7,2015,0,0
"SM","I",7,2016,0,0
"SM","I",7,2017,1,0
"SM","I",7,2018,0,0
"SM","I",7,2019,0,0
"SM","I",7,2020,0,0
"SM","I",7,2021,1,0
"SM","II",1,2006,0,0
"SM","II",1,2007,0,0
"SM","II",1,2008,1,0
"SM","II",1,2009,0,0
"SM","II",1,2010,1,1
"SM","II",1,2011,12,23
"SM","II",1,2012,15,0
"SM","II",1,2013,3,0
"SM","II",1,2014,0,0
"SM","II",1,2015,2,1
"SM","II",1,2016,0,0
"SM","II",1,2017,0,0
"SM","II",1,2018,0,0
"SM","II",1,2019,0,1
"SM","II",1,2020,75,18
"SM","II",1,2021,8,0
"SM","II",2,2006,3,0
"SM","II",2,2007,0,0
"SM","II",2,2008,0,0
"SM","II",2,2009,0,0
"SM","II",2,2010,0,6
"SM","II",2,2011,4,10
"SM","II",2,2012,5,0
"SM","II",2,2013,9,0
"SM","II",2,2014,0,0
"SM","II",2,2015,4,0
"SM","II",2,2016,0,0
"SM","II",2,2017,0,0
"SM","II",2,2018,0,0
"SM","II",2,2019,0,0
"SM","II",2,2020,64,8
"SM","II",2,2021,25,0
"SM","II",3,2006,21,1
"SM","II",3,2007,6,4
"SM","II",3,2008,21,12
"SM","II",3,2009,32,23
"SM","II",3,2010,24,76
"SM","II",3,2011,98,20
"SM","II",3,2012,13,1
"SM","II",3,2013,3,3
"SM","II",3,2014,0,0
"SM","II",3,2015,5,0
"SM","II",3,2016,13,0
"SM","II",3,2017,5,0
"SM","II",3,2018,0,0
"SM","II",3,2019,2,5
"SM","II",3,2020,103,37
"SM","II",3,2021,35,3
"SM","II",4,2006,12,1
"SM","II",4,2007,1,0
"SM","II",4,2008,15,0
"SM","II",4,2009,4,4
"SM","II",4,2010,1,32
"SM","II",4,2011,3,3
"SM","II",4,2012,2,0
"SM","II",4,2013,4,0
"SM","II",4,2014,0,0
"SM","II",4,2015,5,2
"SM","II",4,2016,0,0
"SM","II",4,2017,4,0
"SM","II",4,2018,0,0
"SM","II",4,2019,0,0
"SM","II",4,2020,60,21
"SM","II",4,2021,8,0
"SM","II",5,2006,1,0
"SM","II",5,2007,0,0
"SM","II",5,2008,0,0
"SM","II",5,2009,1,1
"SM","II",5,2010,2,2
"SM","II",5,2011,10,8
"SM","II",5,2012,2,0
"SM","II",5,2013,0,3
"SM","II",5,2014,0,0
"SM","II",5,2015,3,1
"SM","II",5,2016,12,0
"SM","II",5,2017,1,0
"SM","II",5,2018,0,0
"SM","II",5,2019,3,3
"SM","II",5,2020,2,2
"SM","II",5,2021,0,0
"SM","II",6,2006,NA,0
"SM","II",6,2007,2,0
"SM","II",6,2008,0,0
"SM","II",6,2009,0,0
"SM","II",6,2010,0,0
"SM","II",6,2011,0,0
"SM","II",6,2012,0,0
"SM","II",6,2013,0,0
"SM","II",6,2014,0,0
"SM","II",6,2015,0,0
"SM","II",6,2016,0,0
"SM","II",6,2017,0,0
"SM","II",6,2018,0,0
"SM","II",6,2019,0,0
"SM","II",6,2020,3,0
"SM","II",6,2021,3,0
"SM","II",7,2006,NA,0
"SM","II",7,2007,0,0
"SM","II",7,2008,0,0
"SM","II",7,2009,0,0
"SM","II",7,2010,3,4
"SM","II",7,2011,2,2
"SM","II",7,2012,2,0
"SM","II",7,2013,10,1
"SM","II",7,2014,0,0
"SM","II",7,2015,5,1
"SM","II",7,2016,0,0
"SM","II",7,2017,0,0
"SM","II",7,2018,0,0
"SM","II",7,2019,0,0
"SM","II",7,2020,0,0
"SM","II",7,2021,4,0
"SM","III",1,2006,1,0
"SM","III",1,2007,0,0
"SM","III",1,2008,0,0
"SM","III",1,2009,0,0
"SM","III",1,2010,0,0
"SM","III",1,2011,6,1
"SM","III",1,2012,0,0
"SM","III",1,2013,6,0
"SM","III",1,2014,0,0
"SM","III",1,2015,2,0
"SM","III",1,2016,1,0
"SM","III",1,2017,1,0
"SM","III",1,2018,0,0
"SM","III",1,2019,0,0
"SM","III",1,2020,0,0
"SM","III",1,2021,2,0
"SM","III",2,2006,6,0
"SM","III",2,2007,0,0
"SM","III",2,2008,0,0
"SM","III",2,2009,2,0
"SM","III",2,2010,0,0
"SM","III",2,2011,0,0
"SM","III",2,2012,0,0
"SM","III",2,2013,1,0
"SM","III",2,2014,0,0
"SM","III",2,2015,0,0
"SM","III",2,2016,0,0
"SM","III",2,2017,0,0
"SM","III",2,2018,0,0
"SM","III",2,2019,0,0
"SM","III",2,2020,4,0
"SM","III",2,2021,5,0
"SM","III",3,2006,0,0
"SM","III",3,2007,0,0
"SM","III",3,2008,0,0
"SM","III",3,2009,0,0
"SM","III",3,2010,0,1
"SM","III",3,2011,9,3
"SM","III",3,2012,8,0
"SM","III",3,2013,2,0
"SM","III",3,2014,0,0
"SM","III",3,2015,3,0
"SM","III",3,2016,2,0
"SM","III",3,2017,0,0
"SM","III",3,2018,0,0
"SM","III",3,2019,0,0
"SM","III",3,2020,2,3
"SM","III",3,2021,2,0
"SM","III",4,2006,0,0
"SM","III",4,2007,0,0
"SM","III",4,2008,0,0
"SM","III",4,2009,0,0
"SM","III",4,2010,0,0
"SM","III",4,2011,2,1
"SM","III",4,2012,0,0
"SM","III",4,2013,1,0
"SM","III",4,2014,0,0
"SM","III",4,2015,1,1
"SM","III",4,2016,1,0
"SM","III",4,2017,0,0
"SM","III",4,2018,0,0
"SM","III",4,2019,0,0
"SM","III",4,2020,4,4
"SM","III",4,2021,3,0
"SM","III",5,2006,0,0
"SM","III",5,2007,0,0
"SM","III",5,2008,0,0
"SM","III",5,2009,3,2
"SM","III",5,2010,4,13
"SM","III",5,2011,13,7
"SM","III",5,2012,3,0
"SM","III",5,2013,1,0
"SM","III",5,2014,0,0
"SM","III",5,2015,6,0
"SM","III",5,2016,1,0
"SM","III",5,2017,0,0
"SM","III",5,2018,0,0
"SM","III",5,2019,1,2
"SM","III",5,2020,23,8
"SM","III",5,2021,10,1
"SM","III",6,2006,NA,0
"SM","III",6,2007,10,1
"SM","III",6,2008,1,0
"SM","III",6,2009,5,1
"SM","III",6,2010,2,10
"SM","III",6,2011,7,0
"SM","III",6,2012,2,0
"SM","III",6,2013,1,0
"SM","III",6,2014,0,0
"SM","III",6,2015,6,0
"SM","III",6,2016,0,0
"SM","III",6,2017,0,0
"SM","III",6,2018,0,0
"SM","III",6,2019,1,1
"SM","III",6,2020,0,1
"SM","III",6,2021,0,0
"SM","III",7,2006,NA,0
"SM","III",7,2007,0,0
"SM","III",7,2008,2,0
"SM","III",7,2009,4,1
"SM","III",7,2010,0,3
"SM","III",7,2011,11,1
"SM","III",7,2012,1,0
"SM","III",7,2013,3,0
"SM","III",7,2014,0,0
"SM","III",7,2015,0,0
"SM","III",7,2016,0,0
"SM","III",7,2017,1,0
"SM","III",7,2018,0,0
"SM","III",7,2019,0,0
"SM","III",7,2020,0,0
"SM","III",7,2021,1,0
"SM","III",8,2006,NA,0
"SM","III",8,2007,0,0
"SM","III",8,2008,1,0
"SM","III",8,2009,0,0
"SM","III",8,2010,2,3
"SM","III",8,2011,7,6
"SM","III",8,2012,3,0
"SM","III",8,2013,0,0
"SM","III",8,2014,0,0
"SM","III",8,2015,2,0
"SM","III",8,2016,1,0
"SM","III",8,2017,0,0
"SM","III",8,2018,0,0
"SM","III",8,2019,0,0
"SM","III",8,2020,0,1
"SM","III",8,2021,1,0
"SM","IV",1,2006,0,0
"SM","IV",1,2007,0,0
"SM","IV",1,2008,0,0
"SM","IV",1,2009,0,0
"SM","IV",1,2010,0,0
"SM","IV",1,2011,0,0
"SM","IV",1,2012,0,0
"SM","IV",1,2013,0,0
"SM","IV",1,2014,0,0
"SM","IV",1,2015,0,0
"SM","IV",1,2016,0,0
"SM","IV",1,2017,0,0
"SM","IV",1,2018,0,0
"SM","IV",1,2019,0,0
"SM","IV",1,2020,12,6
"SM","IV",1,2021,8,0
"SM","IV",2,2006,1,0
"SM","IV",2,2007,0,0
"SM","IV",2,2008,0,0
"SM","IV",2,2009,0,0
"SM","IV",2,2010,2,0
"SM","IV",2,2011,0,0
"SM","IV",2,2012,0,0
"SM","IV",2,2013,0,0
"SM","IV",2,2014,0,0
"SM","IV",2,2015,0,0
"SM","IV",2,2016,0,0
"SM","IV",2,2017,1,0
"SM","IV",2,2018,0,0
"SM","IV",2,2019,2,0
"SM","IV",2,2020,12,1
"SM","IV",2,2021,4,0
"SM","IV",3,2006,2,0
"SM","IV",3,2007,0,0
"SM","IV",3,2008,1,3
"SM","IV",3,2009,5,0
"SM","IV",3,2010,11,0
"SM","IV",3,2011,14,6
"SM","IV",3,2012,2,0
"SM","IV",3,2013,6,0
"SM","IV",3,2014,0,0
"SM","IV",3,2015,5,0
"SM","IV",3,2016,0,0
"SM","IV",3,2017,1,0
"SM","IV",3,2018,0,0
"SM","IV",3,2019,5,7
"SM","IV",3,2020,55,2
"SM","IV",3,2021,21,0
"SM","IV",4,2006,1,0
"SM","IV",4,2007,0,0
"SM","IV",4,2008,0,3
"SM","IV",4,2009,1,1
"SM","IV",4,2010,12,2
"SM","IV",4,2011,5,0
"SM","IV",4,2012,1,0
"SM","IV",4,2013,0,0
"SM","IV",4,2014,0,0
"SM","IV",4,2015,0,0
"SM","IV",4,2016,0,0
"SM","IV",4,2017,0,0
"SM","IV",4,2018,0,0
"SM","IV",4,2019,0,0
"SM","IV",4,2020,42,18
"SM","IV",4,2021,43,0
"SM","IV",5,2006,17,1
"SM","IV",5,2007,0,0
"SM","IV",5,2008,0,3
"SM","IV",5,2009,5,0
"SM","IV",5,2010,2,3
"SM","IV",5,2011,16,1
"SM","IV",5,2012,0,0
"SM","IV",5,2013,4,1
"SM","IV",5,2014,0,0
"SM","IV",5,2015,0,0
"SM","IV",5,2016,0,0
"SM","IV",5,2017,1,0
"SM","IV",5,2018,0,0
"SM","IV",5,2019,0,1
"SM","IV",5,2020,100,32
"SM","IV",5,2021,60,0
"SM","IV",6,2006,NA,10
"SM","IV",6,2007,18,0
"SM","IV",6,2008,1,1
"SM","IV",6,2009,47,1
"SM","IV",6,2010,5,3
"SM","IV",6,2011,43,23
"SM","IV",6,2012,7,0
"SM","IV",6,2013,1,0
"SM","IV",6,2014,0,0
"SM","IV",6,2015,3,1
"SM","IV",6,2016,0,0
"SM","IV",6,2017,1,0
"SM","IV",6,2018,0,0
"SM","IV",6,2019,5,5
"SM","IV",6,2020,7,0
"SM","IV",6,2021,1,0
"SM","IV",7,2006,NA,0
"SM","IV",7,2007,13,0
"SM","IV",7,2008,1,2
"SM","IV",7,2009,12,5
"SM","IV",7,2010,0,1
"SM","IV",7,2011,8,2
"SM","IV",7,2012,0,0
"SM","IV",7,2013,6,0
"SM","IV",7,2014,0,0
"SM","IV",7,2015,6,1
"SM","IV",7,2016,4,0
"SM","IV",7,2017,4,0
"SM","IV",7,2018,0,0
"SM","IV",7,2019,4,0
"SM","IV",7,2020,134,35
"SM","IV",7,2021,58,0
"SM","IV",8,2006,NA,0
"SM","IV",8,2007,0,0
"SM","IV",8,2008,1,1
"SM","IV",8,2009,3,0
"SM","IV",8,2010,1,1
"SM","IV",8,2011,3,1
"SM","IV",8,2012,2,0
"SM","IV",8,2013,2,0
"SM","IV",8,2014,0,0
"SM","IV",8,2015,0,0
"SM","IV",8,2016,0,0
"SM","IV",8,2017,3,0
"SM","IV",8,2018,0,0
"SM","IV",8,2019,0,0
"SM","IV",8,2020,36,10
"SM","IV",8,2021,43,0
"URS","I",1,2006,0,0
"URS","I",1,2007,0,0
"URS","I",1,2008,0,0
"URS","I",1,2009,0,0
"URS","I",1,2010,0,0
"URS","I",1,2011,0,0
"URS","I",1,2012,0,0
"URS","I",1,2013,0,0
"URS","I",1,2014,0,0
"URS","I",1,2015,0,0
"URS","I",1,2016,0,0
"URS","I",1,2017,0,0
"URS","I",1,2018,0,0
"URS","I",1,2019,0,0
"URS","I",1,2020,0,0
"URS","I",1,2021,0,0
"URS","I",2,2006,0,0
"URS","I",2,2007,0,0
"URS","I",2,2008,0,0
"URS","I",2,2009,0,0
"URS","I",2,2010,0,0
"URS","I",2,2011,0,0
"URS","I",2,2012,0,0
"URS","I",2,2013,0,0
"URS","I",2,2014,0,0
"URS","I",2,2015,0,0
"URS","I",2,2016,0,0
"URS","I",2,2017,0,0
"URS","I",2,2018,0,0
"URS","I",2,2019,0,0
"URS","I",2,2020,0,0
"URS","I",2,2021,0,0
"URS","I",3,2006,0,0
"URS","I",3,2007,0,0
"URS","I",3,2008,0,0
"URS","I",3,2009,0,0
"URS","I",3,2010,0,0
"URS","I",3,2011,0,0
"URS","I",3,2012,0,0
"URS","I",3,2013,0,0
"URS","I",3,2014,1,0
"URS","I",3,2015,0,0
"URS","I",3,2016,0,0
"URS","I",3,2017,0,0
"URS","I",3,2018,0,0
"URS","I",3,2019,0,0
"URS","I",3,2020,0,0
"URS","I",3,2021,1,0
"URS","I",4,2006,0,0
"URS","I",4,2007,1,0
"URS","I",4,2008,4,1
"URS","I",4,2009,0,0
"URS","I",4,2010,1,0
"URS","I",4,2011,0,0
"URS","I",4,2012,0,0
"URS","I",4,2013,0,0
"URS","I",4,2014,0,0
"URS","I",4,2015,0,0
"URS","I",4,2016,0,0
"URS","I",4,2017,0,0
"URS","I",4,2018,0,0
"URS","I",4,2019,0,0
"URS","I",4,2020,0,0
"URS","I",4,2021,0,0
"URS","I",5,2006,0,0
"URS","I",5,2007,0,0
"URS","I",5,2008,0,0
"URS","I",5,2009,0,0
"URS","I",5,2010,0,0
"URS","I",5,2011,0,0
"URS","I",5,2012,0,0
"URS","I",5,2013,0,0
"URS","I",5,2014,0,0
"URS","I",5,2015,0,0
"URS","I",5,2016,0,0
"URS","I",5,2017,0,0
"URS","I",5,2018,0,0
"URS","I",5,2019,1,0
"URS","I",5,2020,0,0
"URS","I",5,2021,0,0
"URS","I",6,2006,NA,0
"URS","I",6,2007,0,0
"URS","I",6,2008,0,0
"URS","I",6,2009,0,0
"URS","I",6,2010,0,0
"URS","I",6,2011,0,0
"URS","I",6,2012,0,0
"URS","I",6,2013,0,0
"URS","I",6,2014,0,0
"URS","I",6,2015,0,0
"URS","I",6,2016,0,0
"URS","I",6,2017,0,0
"URS","I",6,2018,0,0
"URS","I",6,2019,0,0
"URS","I",6,2020,0,0
"URS","I",6,2021,0,0
"URS","I",7,2006,NA,0
"URS","I",7,2007,3,0
"URS","I",7,2008,1,0
"URS","I",7,2009,0,0
"URS","I",7,2010,0,0
"URS","I",7,2011,0,0
"URS","I",7,2012,0,0
"URS","I",7,2013,2,0
"URS","I",7,2014,0,0
"URS","I",7,2015,0,0
"URS","I",7,2016,0,0
"URS","I",7,2017,0,0
"URS","I",7,2018,0,0
"URS","I",7,2019,0,1
"URS","I",7,2020,1,2
"URS","I",7,2021,2,0
"URS","II",1,2006,0,0
"URS","II",1,2007,0,0
"URS","II",1,2008,1,0
"URS","II",1,2009,0,0
"URS","II",1,2010,5,0
"URS","II",1,2011,2,0
"URS","II",1,2012,0,0
"URS","II",1,2013,0,0
"URS","II",1,2014,0,0
"URS","II",1,2015,0,0
"URS","II",1,2016,0,0
"URS","II",1,2017,0,0
"URS","II",1,2018,0,0
"URS","II",1,2019,0,0
"URS","II",1,2020,1,1
"URS","II",1,2021,3,0
"URS","II",2,2006,1,0
"URS","II",2,2007,9,0
"URS","II",2,2008,5,0
"URS","II",2,2009,1,0
"URS","II",2,2010,0,0
"URS","II",2,2011,1,0
"URS","II",2,2012,0,0
"URS","II",2,2013,0,0
"URS","II",2,2014,0,0
"URS","II",2,2015,0,0
"URS","II",2,2016,0,0
"URS","II",2,2017,0,0
"URS","II",2,2018,0,0
"URS","II",2,2019,0,0
"URS","II",2,2020,0,0
