"site","year","damaged","sdno"
"DLW",2012,0,63
"DLW",2012,0,56
"DLW",2012,0,39
"DLW",2012,0,32
"EC",2012,0,23
"EC",2012,0,24
"EC",2012,0,25
"EC",2012,0,11
"EC",2012,0,40
"EC",2012,0,39
"EC",2012,0,32
"EC",2012,0,18
"EC",2012,0,17
"EC",2012,0,61
"EC",2012,0,15
"EC",2012,0,13
"EC",2012,0,28
"EC",2012,0,50
"EC",2012,0,12
"EC",2012,0,17
"EC",2012,0,60
"EC",2012,0,44
"EC",2012,0,31
"EC",2012,0,34
"EC",2012,0,31
"EC",2012,0,47
"FR",2012,0,45
"FR",2012,0,34
"FR",2012,0,32
"FR",2012,0,25
"FR",2012,0,32
"FR",2012,0,30
"FR",2012,0,21
"FR",2012,0,8
"FR",2012,0,24
"FR",2012,0,18
"GCN",2012,0,41
"GCN",2012,0,47
"GCN",2012,0,19
"GCN",2012,0,23
"GCN",2012,0,28
"GCN",2012,0,35
"GCN",2012,0,21
"GCN",2012,0,32
"GCN",2012,0,29
"GCN",2012,0,25
"GCN",2012,0,23
"GCN",2012,0,17
"GCN",2012,0,13
"GCN",2012,0,27
"GCN",2012,0,13
"GCN",2012,0,45
"GCN",2012,0,41
"GCN",2012,0,50
"GCN",2012,0,39
"GCN",2012,0,21
"GCN",2012,0,43
"GCN",2012,0,65
"GCN",2012,0,20
"GCN",2012,0,34
"GCN",2012,0,38
"GCN",2012,0,21
"GCN",2012,0,38
"GCN",2012,0,22
"GCN",2012,0,22
"KYE",2012,0,47
"KYE",2012,0,41
"KYE",2012,0,32
"KYE",2012,0,16
"KYE",2012,0,18
"KYE",2012,0,42
"KYE",2012,0,40
"KYE",2012,0,34
"KYE",2012,0,26
"KYE",2012,0,39
"KYE",2012,0,38
"KYE",2012,0,43
"KYE",2012,0,7
"KYE",2012,0,32
"KYE",2012,0,23
"KYE",2012,0,8
"KYE",2012,0,38
"KYE",2012,0,31
"KYE",2012,0,23
"KYE",2012,0,29
"KYE",2012,0,47
"KYE",2012,0,52
"KYE",2012,0,20
"KYE",2012,0,30
"KYE",2012,0,32
"KYE",2012,0,39
"KYE",2012,0,31
"KYE",2012,0,21
"LCE",2012,0,NA
"LCW",2012,0,49
"LCW",2012,0,36
"LCW",2012,0,12
"LCW",2012,0,50
"LO",2012,0,30
"LO",2012,0,20
"MC",2012,0,23
"MC",2012,0,20
"MC",2012,0,9
"MC",2012,0,15
"MC",2012,0,17
"MC",2012,0,21
"MC",2012,0,8
"MC",2012,0,15
"MC",2012,0,16
"MC",2012,0,34
"MC",2012,0,31
"MC",2012,0,12
"MC",2012,0,9
"MC",2012,0,7
"MC",2012,0,4
"MC",2012,0,23
"MC",2012,0,10
"MC",2012,0,43
"MC",2012,0,21
"MC",2012,0,38
"MC",2012,0,19
"MC",2012,0,31
"MC",2012,0,42
"MC",2012,0,35
"MC",2012,0,42
"MC",2012,0,21
"OKRE",2012,0,24
"OKRE",2012,0,14
"OKRE",2012,0,26
"OKRW",2012,0,17
"OKRW",2012,0,16
"OKRW",2012,0,27
"OKRW",2012,0,13
"OSR",2012,0,47
"OSR",2012,0,42
"OSR",2012,0,27
"OSR",2012,0,26
"OSR",2012,0,22
"OSR",2012,0,28
"OSR",2012,0,19
"OSR",2012,0,59
"OSR",2012,0,40
"OSR",2012,0,41
"OSR",2012,0,27
"OSR",2012,0,12
"OSR",2012,0,37
"OSR",2012,0,18
"OSR",2012,0,31
"OSR",2012,0,36
"OSR",2012,0,43
"OSR",2012,0,49
"OSR",2012,0,17
"OSR",2012,0,18
"OSR",2012,0,20
"OSR",2012,0,18
"OSR",2012,0,59
"OSR",2012,0,17
"OSR",2012,0,31
"OSR",2012,0,22
"OSR",2012,0,66
"OSR",2012,0,46
"OSR",2012,0,55
"S22",2012,0,36
"S22",2012,0,36
"S22",2012,0,24
"S22",2012,0,40
"S22",2012,0,35
"S22",2012,0,53
"S22",2012,0,15
"S22",2012,0,35
"S22",2012,0,20
"S22",2012,0,62
"S22",2012,0,22
"S22",2012,0,45
"S22",2012,0,20
"S22",2012,0,32
"S22",2012,0,50
"S22",2012,0,56
"S22",2012,0,24
"S22",2012,0,28
"S22",2012,0,20
"S22",2012,0,29
"S22",2012,0,34
"S22",2012,0,20
"S22",2012,0,44
"S22",2012,0,46
"S22",2012,0,21
"S22",2012,0,4
"S22",2012,0,50
"S22",2012,0,49
"S22",2012,0,46
"S22",2012,0,45
"SM",2012,0,47
"SM",2012,0,32
"SM",2012,0,43
"SM",2012,0,33
"SM",2012,0,61
"SM",2012,0,24
"SM",2012,0,17
"SM",2012,0,38
"SM",2012,0,23
"SM",2012,0,35
"SM",2012,0,29
"SM",2012,0,35
"SM",2012,0,18
"SM",2012,0,35
"SM",2012,0,50
"SM",2012,0,48
"SM",2012,0,39
"SM",2012,0,43
"SM",2012,0,27
"SM",2012,0,50
"SM",2012,0,44
"SM",2012,0,30
"SM",2012,0,20
"SM",2012,0,36
"SM",2012,0,21
"SM",2012,0,24
"SM",2012,0,34
"URS",2012,0,48
"URS",2012,0,12
"URS",2012,0,6
"URS",2012,0,37
"URS",2012,0,33
"BG",2013,0,41
"BG",2013,0,41
"BG",2013,0,25
"BG",2013,0,19
"BG",2013,0,41
"BG",2013,0,37
"BG",2013,0,38
"BG",2013,0,23
"BG",2013,0,29
"BG",2013,0,48
"BG",2013,0,26
"BG",2013,0,34
"BG",2013,0,19
"BG",2013,0,21
"BG",2013,0,41
"BG",2013,0,39
"BG",2013,0,12
"BG",2013,0,10
"BG",2013,0,3
"BG",2013,0,41
"BG",2013,0,36
"BG",2013,0,40
"BG",2013,0,31
"BG",2013,0,8
"BG",2013,0,31
"BG",2013,0,37
"BG",2013,0,36
"BG",2013,0,29
"BG",2013,0,47
"BG",2013,1,0
"BG",2013,1,10
"BG",2013,1,0
"BG",2013,1,0
"BG",2013,1,6
"BG",2013,1,0
"BG",2013,1,7
"BG",2013,1,0
"BG",2013,1,0
"BG",2013,1,0
"BG",2013,1,0
"BG",2013,1,0
"BG",2013,1,0
"BG",2013,1,3
"BG",2013,1,0
"BG",2013,1,1
"BG",2013,1,0
"BR",2013,0,47
"BR",2013,0,18
"BR",2013,0,31
"BR",2013,0,32
"BR",2013,0,34
"BR",2013,0,28
"BR",2013,0,42
"BR",2013,0,25
"BR",2013,0,30
"BR",2013,0,32
"BR",2013,0,5
"BR",2013,0,31
"BR",2013,0,26
"BR",2013,0,28
"BR",2013,0,41
"BR",2013,0,33
"BR",2013,0,31
"BR",2013,0,13
"BR",2013,0,19
"BR",2013,0,15
"BR",2013,0,39
"BR",2013,0,19
"BR",2013,0,30
"BR",2013,0,31
"BR",2013,0,22
"BR",2013,0,21
"BR",2013,0,24
"BR",2013,0,26
"BR",2013,0,14
"BR",2013,0,27
"BR",2013,0,24
"BR",2013,0,21
"BR",2013,0,28
"BR",2013,0,31
"BR",2013,0,32
"BR",2013,0,19
"BR",2013,0,13
"BR",2013,0,19
"BR",2013,0,27
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,0
"BR",2013,1,1
"CF",2013,0,42
"CF",2013,0,39
"CF",2013,0,31
"CF",2013,0,6
"CF",2013,0,34
"CF",2013,0,1
"CF",2013,0,21
"CF",2013,0,42
"CF",2013,0,21
"CF",2013,0,35
"CF",2013,0,35
"CF",2013,0,24
"CF",2013,0,4
"CF",2013,0,6
"CF",2013,0,22
"CF",2013,0,7
"CF",2013,0,33
"CF",2013,0,34
"CF",2013,0,16
"CF",2013,0,31
"CF",2013,0,15
"CF",2013,0,26
"CF",2013,0,24
"CF",2013,0,23
"CF",2013,0,10
"CF",2013,0,14
"CF",2013,0,37
"CF",2013,0,18
"CF",2013,1,1
"CF",2013,1,24
"CF",2013,1,17
"CF",2013,1,5
"CF",2013,1,0
"CF",2013,1,11
"CF",2013,1,29
"CF",2013,1,18
"CF",2013,1,0
"CF",2013,1,33
"CF",2013,1,13
"CF",2013,1,7
"CF",2013,1,16
"CF",2013,1,0
"CF",2013,1,0
"CF",2013,1,23
"CF",2013,1,0
"CF",2013,1,23
"CF",2013,1,0
"CF",2013,1,4
"CF",2013,1,3
"CF",2013,1,0
"CP3",2013,0,35
"CP3",2013,0,37
"CP3",2013,0,6
"CP3",2013,0,22
"CP3",2013,0,27
"CP3",2013,0,38
"CP3",2013,0,18
"CP3",2013,0,39
"CP3",2013,0,20
"CP3",2013,0,31
"CP3",2013,0,41
"CP3",2013,0,32
"CP3",2013,0,28
"CP3",2013,0,36
"CP3",2013,0,27
"CP3",2013,0,19
"CP3",2013,0,30
"CP3",2013,0,35
"CP3",2013,0,13
"CP3",2013,0,9
"CP3",2013,0,11
"CP3",2013,0,34
"CP3",2013,0,17
"CP3",2013,0,11
"CP3",2013,0,30
"CP3",2013,0,14
"CP3",2013,0,27
"CP3",2013,0,42
"CP3",2013,0,28
"CP3",2013,0,14
"CP3",2013,1,15
"CP3",2013,1,15
"CP3",2013,1,10
"CP3",2013,1,6
"CP3",2013,1,0
"CP3",2013,1,0
"CP3",2013,1,0
"CP3",2013,1,0
"CP3",2013,1,4
"CP3",2013,1,14
"CP3",2013,1,0
"CP3",2013,1,2
"CP3",2013,1,0
"CP3",2013,1,3
"CP3",2013,1,0
"CP3",2013,1,0
"CP3",2013,1,15
"CP3",2013,1,3
"CP3",2013,1,29
"CP3",2013,1,0
"CP3",2013,1,3
"CP3",2013,1,5
"CP3",2013,1,10
"DEM",2013,0,0
"DEM",2013,0,4
"DEM",2013,0,10
"DEM",2013,0,5
"DEM",2013,0,25
"DEM",2013,0,22
"DEM",2013,0,0
"DEM",2013,0,16
"DEM",2013,0,0
"DEM",2013,0,33
"DEM",2013,0,22
"DEM",2013,0,38
"DEM",2013,0,8
"DEM",2013,0,19
"DEM",2013,0,14
"DEM",2013,0,4
"DEM",2013,0,15
"DEM",2013,0,28
"DEM",2013,0,13
"DEM",2013,0,32
"DEM",2013,0,13
"DEM",2013,0,15
"DEM",2013,0,10
"DEM",2013,0,31
"DEM",2013,0,41
"DEM",2013,0,4
"DEM",2013,0,25
"DEM",2013,0,19
"DEM",2013,0,8
"DEM",2013,0,18
"DEM",2013,1,10
"DEM",2013,1,0
"DEM",2013,1,3
"DEM",2013,1,4
"DEM",2013,1,1
"DLW",2013,0,31
"DLW",2013,0,16
"DLW",2013,0,25
"DLW",2013,0,5
"DLW",2013,0,53
"DLW",2013,0,12
"DLW",2013,0,12
"DLW",2013,0,2
"DLW",2013,0,17
"DLW",2013,0,52
"DLW",2013,0,16
"DLW",2013,0,23
"DLW",2013,0,24
"DLW",2013,0,55
"DLW",2013,0,46
"DLW",2013,0,25
"DLW",2013,0,64
"DLW",2013,0,31
"DLW",2013,0,9
"DLW",2013,0,24
"DLW",2013,0,4
"DLW",2013,0,36
"DLW",2013,0,39
"DLW",2013,0,59
"DLW",2013,0,44
"DLW",2013,0,27
"DLW",2013,0,44
"DLW",2013,0,61
"DLW",2013,0,37
"DLW",2013,0,35
"DLW",2013,0,52
"DLW",2013,0,38
"DLW",2013,0,45
"DLW",2013,1,0
"DLW",2013,1,11
"DLW",2013,1,0
"DLW",2013,1,0
"DLW",2013,1,0
"DLW",2013,1,0
"DLW",2013,1,0
"DLW",2013,1,8
"EC",2013,0,29
"EC",2013,0,0
"EC",2013,0,17
"EC",2013,0,18
"EC",2013,0,11
"EC",2013,0,47
"EC",2013,0,10
"EC",2013,0,34
"EC",2013,0,15
"EC",2013,0,34
"EC",2013,0,35
"EC",2013,0,30
"EC",2013,0,30
"EC",2013,0,16
"EC",2013,0,25
"EC",2013,0,44
"EC",2013,0,23
"EC",2013,0,37
"EC",2013,0,39
"EC",2013,0,34
"EC",2013,0,0
"EC",2013,0,54
"EC",2013,0,34
"EC",2013,0,10
"EC",2013,0,24
"EC",2013,0,31
"EC",2013,0,2
"EC",2013,0,5
"EC",2013,0,43
"EC",2013,0,21
"EC",2013,1,28
"EC",2013,1,17
"EC",2013,1,5
"EC",2013,1,1
"EC",2013,1,30
"EC",2013,1,29
"EC",2013,1,16
"EC",2013,1,21
"EC",2013,1,0
"EC",2013,1,0
"EC",2013,1,2
"EC",2013,1,3
"FR",2013,0,15
"FR",2013,0,6
"FR",2013,1,0
"FR",2013,1,7
"GCN",2013,0,11
"GCN",2013,0,11
"GCN",2013,0,22
"GCN",2013,0,23
"GCN",2013,0,5
"GCN",2013,0,5
"GCN",2013,0,5
"GCN",2013,0,2
"GCN",2013,0,8
"GCN",2013,0,29
"GCN",2013,0,10
"GCN",2013,0,11
"GCN",2013,0,23
"GCN",2013,0,35
"GCN",2013,0,6
"GCN",2013,0,19
"GCN",2013,0,43
"GCN",2013,0,15
"GCN",2013,0,24
"GCN",2013,0,26
"GCN",2013,0,22
"GCN",2013,0,30
"GCN",2013,0,34
"GCN",2013,0,21
"GCN",2013,0,26
"GCN",2013,0,32
"GCN",2013,0,16
"GCN",2013,1,0
"KYE",2013,0,33
"KYE",2013,0,27
"KYE",2013,0,44
"KYE",2013,0,21
"KYE",2013,0,2
"KYE",2013,0,34
"KYE",2013,0,18
"KYE",2013,0,42
"KYE",2013,0,34
"KYE",2013,0,26
"KYE",2013,0,34
"KYE",2013,0,4
"KYE",2013,0,15
"KYE",2013,0,32
"KYE",2013,0,20
"KYE",2013,0,42
"KYE",2013,0,46
"KYE",2013,0,29
"KYE",2013,0,30
"KYE",2013,0,38
"KYE",2013,0,48
"KYE",2013,0,27
"KYE",2013,0,27
"KYE",2013,0,24
"KYE",2013,0,16
"KYE",2013,1,1
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,2
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,4
"KYE",2013,1,1
"KYE",2013,1,8
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,8
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,0
"KYE",2013,1,15
"LCE",2013,0,27
"LCE",2013,0,24
"LCE",2013,0,28
"LCE",2013,0,21
"LCE",2013,0,23
"LCE",2013,0,16
"LCE",2013,0,9
"LCE",2013,0,33
"LCE",2013,0,26
"LCE",2013,0,37
"LCE",2013,0,36
"LCE",2013,0,28
"LCE",2013,0,21
"LCE",2013,0,3
"LCE",2013,0,6
"LCE",2013,0,21
"LCE",2013,0,38
"LCE",2013,0,22
"LCE",2013,0,34
"LCE",2013,0,26
"LCE",2013,0,28
"LCE",2013,0,40
"LCE",2013,0,13
"LCE",2013,0,16
"LCE",2013,0,28
"LCE",2013,0,43
"LCE",2013,0,19
"LCE",2013,0,43
"LCE",2013,0,29
"LCE",2013,0,19
"LCE",2013,1,0
"LCW",2013,0,NA
"LCW",2013,1,NA
"LO",2013,0,88
"LO",2013,0,83
"LO",2013,0,58
"LO",2013,0,87
"LO",2013,0,85
"LO",2013,0,70
"LO",2013,0,91
"LO",2013,0,60
"LO",2013,0,66
"LO",2013,0,88
"LO",2013,0,74
"LO",2013,0,24
"LO",2013,0,40
"LO",2013,0,62
"LO",2013,0,28
"LO",2013,0,39
"LO",2013,0,35
"LO",2013,0,21
"LO",2013,0,20
"LO",2013,0,8
"LO",2013,0,73
"LO",2013,0,99
"LO",2013,0,83
"LO",2013,0,64
"LO",2013,1,4
"LO",2013,1,5
"LO",2013,1,1
"LO",2013,1,12
"MC",2013,0,12
"MC",2013,0,45
"MC",2013,0,25
"MC",2013,0,19
"MC",2013,0,11
"MC",2013,0,45
"MC",2013,0,9
"MC",2013,0,20
"MC",2013,0,16
"MC",2013,0,21
"MC",2013,0,4
"MC",2013,0,17
"MC",2013,0,12
"MC",2013,0,19
"MC",2013,0,12
"MC",2013,0,9
"MC",2013,0,15
"MC",2013,0,27
"MC",2013,0,18
"MC",2013,0,8
"MC",2013,0,40
"MC",2013,0,7
"MC",2013,0,8
"MC",2013,0,8
"MC",2013,1,0
"MC",2013,1,4
"MC",2013,1,1
"MC",2013,1,0
"OKRE",2013,0,17
"OKRE",2013,0,27
"OKRE",2013,0,43
"OKRE",2013,0,38
"OKRE",2013,0,16
"OKRE",2013,0,21
"OKRE",2013,0,18
"OKRE",2013,0,30
"OKRE",2013,0,5
"OKRE",2013,0,15
"OKRE",2013,0,12
"OKRE",2013,0,6
"OKRE",2013,0,20
"OKRE",2013,0,7
"OKRE",2013,0,7
"OKRE",2013,0,31
"OKRE",2013,0,26
"OKRE",2013,0,3
"OKRE",2013,0,28
"OKRE",2013,0,4
"OKRE",2013,0,25
"OKRE",2013,0,5
"OKRE",2013,0,29
"OKRE",2013,0,22
"OKRE",2013,0,12
"OKRE",2013,0,23
"OKRE",2013,0,34
"OKRE",2013,0,43
"OKRE",2013,0,0
"OKRE",2013,0,33
"OKRE",2013,1,18
"OKRE",2013,1,0
"OKRE",2013,1,0
"OKRE",2013,1,0
"OKRE",2013,1,0
"OKRE",2013,1,0
"OKRE",2013,1,7
"OKRE",2013,1,0
"OKRE",2013,1,0
"OKRE",2013,1,0
"OKRE",2013,1,0
"OKRE",2013,1,0
"OKRE",2013,1,13
"OKRW",2013,0,NA
"OKRW",2013,1,NA
"OSR",2013,0,25
"OSR",2013,0,20
"OSR",2013,0,29
"OSR",2013,0,22
"OSR",2013,0,47
"OSR",2013,0,14
"OSR",2013,0,35
"OSR",2013,0,31
"OSR",2013,0,16
"OSR",2013,0,17
"OSR",2013,0,47
"OSR",2013,0,46
"OSR",2013,0,15
"OSR",2013,0,38
"OSR",2013,0,4
"OSR",2013,0,11
"OSR",2013,0,20
"OSR",2013,0,34
"OSR",2013,0,8
"OSR",2013,0,65
"OSR",2013,0,33
"OSR",2013,0,34
"OSR",2013,0,80
"OSR",2013,0,22
"OSR",2013,0,44
"OSR",2013,0,41
"OSR",2013,0,8
"OSR",2013,0,10
"OSR",2013,0,12
"OSR",2013,1,0
"S22",2013,0,32
"S22",2013,0,57
"S22",2013,0,18
"S22",2013,0,21
"S22",2013,0,29
"S22",2013,0,34
"S22",2013,0,29
"S22",2013,0,23
"S22",2013,0,38
"S22",2013,0,35
"S22",2013,0,22
"S22",2013,0,30
"S22",2013,0,45
"S22",2013,0,49
"S22",2013,0,54
"S22",2013,0,27
"S22",2013,0,37
"S22",2013,0,19
"S22",2013,0,13
"S22",2013,0,43
"S22",2013,0,48
"S22",2013,0,38
"S22",2013,0,32
"S22",2013,0,10
"S22",2013,0,48
"S22",2013,0,56
"S22",2013,0,36
"S22",2013,0,43
"S22",2013,0,49
"S22",2013,0,50
"S22",2013,1,0
"SM",2013,0,31
"SM",2013,0,24
"SM",2013,0,19
"SM",2013,0,26
"SM",2013,0,10
"SM",2013,0,26
"SM",2013,0,27
"SM",2013,0,17
"SM",2013,0,23
"SM",2013,0,19
"SM",2013,0,18
"SM",2013,0,40
"SM",2013,0,28
"SM",2013,0,25
"SM",2013,0,32
"SM",2013,0,29
"SM",2013,0,24
"SM",2013,0,30
"SM",2013,0,29
"SM",2013,0,28
"SM",2013,0,15
"SM",2013,0,22
"SM",2013,0,28
"SM",2013,0,38
"SM",2013,0,18
"SM",2013,0,15
"SM",2013,0,24
"SM",2013,0,20
"SM",2013,0,7
"SM",2013,0,33
"SM",2013,1,0
"URS",2013,0,NA
"URS",2013,1,NA
"BG",2014,0,5
"BG",2014,0,16
"BG",2014,0,7
"BG",2014,0,10
"BG",2014,0,6
"BG",2014,0,15
"BG",2014,0,10
"BG",2014,0,12
"BG",2014,0,12
"BG",2014,0,8
"BG",2014,0,12
"BG",2014,0,4
"BG",2014,0,11
"BG",2014,0,12
"BG",2014,0,12
"BG",2014,0,8
"BG",2014,0,6
"BG",2014,0,6
"BG",2014,0,5
"BG",2014,0,0
"BG",2014,0,15
"BG",2014,0,7
"BG",2014,0,7
"BG",2014,0,7
"BG",2014,0,5
"BG",2014,0,8
"BG",2014,0,19
"BG",2014,0,7
"BG",2014,0,17
"BG",2014,0,5
"BG",2014,1,1
"BG",2014,1,1
"BG",2014,1,0
"BG",2014,1,0
"BG",2014,1,3
"BG",2014,1,3
"BG",2014,1,1
"BG",2014,1,0
"BG",2014,1,2
"BG",2014,1,0
"BG",2014,1,0
"BG",2014,1,10
"BG",2014,1,4
"BG",2014,1,5
"BG",2014,1,2
"BG",2014,1,0
"BG",2014,1,4
"BG",2014,1,6
"BG",2014,1,0
"BG",2014,1,0
"BR",2014,0,31
"BR",2014,0,23
"BR",2014,0,9
"BR",2014,0,27
"BR",2014,0,15
"BR",2014,0,6
"BR",2014,0,19
"BR",2014,0,5
"BR",2014,0,6
"BR",2014,0,5
"BR",2014,0,0
"BR",2014,0,4
"BR",2014,0,4
"BR",2014,0,10
"BR",2014,0,6
"BR",2014,0,9
"BR",2014,0,7
"BR",2014,0,6
"BR",2014,0,7
"BR",2014,0,7
"BR",2014,0,7
"BR",2014,0,9
"BR",2014,0,17
"BR",2014,0,13
"BR",2014,0,18
"BR",2014,0,10
"BR",2014,0,14
"BR",2014,0,6
"BR",2014,0,4
"BR",2014,0,7
"BR",2014,0,11
"BR",2014,1,3
"BR",2014,1,0
"BR",2014,1,0
"BR",2014,1,8
"BR",2014,1,0
"BR",2014,1,9
"BR",2014,1,0
"BR",2014,1,3
"BR",2014,1,0
"BR",2014,1,3
"BR",2014,1,0
"BR",2014,1,0
"BR",2014,1,3
"BR",2014,1,2
"BR",2014,1,0
"BR",2014,1,1
"BR",2014,1,0
"BR",2014,1,8
"BR",2014,1,3
"BR",2014,1,0
"BR",2014,1,0
"BR",2014,1,0
"BR",2014,1,0
"BR",2014,1,1
"BR",2014,1,0
"CF",2014,0,10
"CF",2014,0,13
"CF",2014,0,15
"CF",2014,0,12
"CF",2014,0,9
"CF",2014,0,15
"CF",2014,0,8
"CF",2014,0,17
"CF",2014,0,13
"CF",2014,0,20
"CF",2014,0,18
"CF",2014,0,13
"CF",2014,0,14
"CF",2014,0,23
"CF",2014,0,13
"CF",2014,0,11
"CF",2014,0,10
"CF",2014,0,11
"CF",2014,0,7
"CF",2014,0,21
"CF",2014,0,3
"CF",2014,0,0
"CF",2014,0,7
"CF",2014,0,4
"CF",2014,0,1
"CF",2014,0,0
"CF",2014,0,3
"CF",2014,0,1
"CF",2014,0,6
"CF",2014,0,18
"CF",2014,1,0
"CF",2014,1,3
"CF",2014,1,0
"CF",2014,1,2
"CF",2014,1,6
"CF",2014,1,0
"CF",2014,1,11
"CF",2014,1,6
"CF",2014,1,0
"CF",2014,1,2
"CF",2014,1,8
"CF",2014,1,0
"CF",2014,1,0
"CF",2014,1,0
"CF",2014,1,0
"CF",2014,1,0
"CF",2014,1,0
"CF",2014,1,0
"CF",2014,1,7
"CF",2014,1,3
"CF",2014,1,2
"CF",2014,1,3
"CF",2014,1,0
"CF",2014,1,0
"CF",2014,1,5
"CF",2014,1,1
"CF",2014,1,4
"CF",2014,1,0
"CF",2014,1,4
"CP3",2014,0,16
"CP3",2014,0,28
"CP3",2014,0,21
"CP3",2014,0,3
"CP3",2014,0,20
"CP3",2014,0,11
"CP3",2014,0,15
"CP3",2014,0,10
"CP3",2014,0,1
"CP3",2014,0,6
"CP3",2014,0,17
"CP3",2014,0,9
"CP3",2014,0,1
"CP3",2014,0,13
"CP3",2014,0,7
"CP3",2014,0,10
"CP3",2014,0,6
"CP3",2014,0,29
"CP3",2014,0,8
"CP3",2014,0,6
"CP3",2014,0,9
"CP3",2014,0,0
"CP3",2014,0,6
"CP3",2014,0,14
"CP3",2014,0,9
"CP3",2014,0,1
"CP3",2014,0,25
"CP3",2014,0,24
"CP3",2014,0,19
"CP3",2014,0,7
"CP3",2014,1,0
"CP3",2014,1,1
"CP3",2014,1,12
"CP3",2014,1,2
"CP3",2014,1,17
"CP3",2014,1,6
"CP3",2014,1,7
"CP3",2014,1,20
"CP3",2014,1,5
"CP3",2014,1,12
"CP3",2014,1,1
"DEM",2014,0,9
"DEM",2014,0,9
"DEM",2014,0,22
"DEM",2014,0,7
"DEM",2014,0,12
"DEM",2014,0,24
"DEM",2014,0,10
"DEM",2014,0,5
"DEM",2014,0,16
"DEM",2014,0,6
"DEM",2014,0,6
"DEM",2014,0,3
"DEM",2014,0,12
"DEM",2014,0,4
"DEM",2014,0,7
"DEM",2014,0,16
"DEM",2014,0,9
"DEM",2014,0,3
"DEM",2014,0,8
"DEM",2014,0,7
"DEM",2014,0,9
"DEM",2014,0,14
"DEM",2014,0,9
"DEM",2014,0,7
"DEM",2014,1,4
"DEM",2014,1,0
"DEM",2014,1,9
"DEM",2014,1,1
"DEM",2014,1,1
"DEM",2014,1,1
"DEM",2014,1,0
"DEM",2014,1,10
"DEM",2014,1,0
"DEM",2014,1,1
"DEM",2014,1,0
"DEM",2014,1,11
"DEM",2014,1,9
"DEM",2014,1,4
"DLW",2014,0,7
"DLW",2014,1,NA
"EC",2014,0,22
"EC",2014,0,19
"EC",2014,0,30
"EC",2014,0,20
"EC",2014,0,40
"EC",2014,0,27
"EC",2014,0,46
"EC",2014,0,19
"EC",2014,0,25
"EC",2014,0,29
"EC",2014,0,9
"EC",2014,0,20
"EC",2014,0,6
"EC",2014,0,33
"EC",2014,0,20
"EC",2014,0,26
"EC",2014,0,24
"EC",2014,0,17
"EC",2014,0,28
"EC",2014,0,9
"EC",2014,0,28
"EC",2014,0,10
"EC",2014,0,13
"EC",2014,0,16
"EC",2014,0,18
"EC",2014,0,24
"EC",2014,0,33
"EC",2014,0,24
"EC",2014,0,22
"EC",2014,0,13
"EC",2014,0,18
"EC",2014,1,1
"EC",2014,1,0
"EC",2014,1,3
"EC",2014,1,16
"EC",2014,1,0
"EC",2014,1,0
"EC",2014,1,12
"EC",2014,1,0
"EC",2014,1,2
"EC",2014,1,0
"EC",2014,1,1
"EC",2014,1,0
"EC",2014,1,13
"EC",2014,1,0
"EC",2014,1,8
"EC",2014,1,2
"EC",2014,1,22
"EC",2014,1,0
"EC",2014,1,0
"EC",2014,1,4
"EC",2014,1,27
"EC",2014,1,9
"FR",2014,0,11
"FR",2014,0,27
"FR",2014,0,29
"FR",2014,0,14
"FR",2014,0,19
"FR",2014,0,23
"FR",2014,0,11
"FR",2014,0,13
"FR",2014,0,34
"FR",2014,0,22
"FR",2014,0,11
"FR",2014,0,6
"FR",2014,0,16
"FR",2014,0,21
"FR",2014,0,12
"FR",2014,0,15
"FR",2014,0,16
"FR",2014,0,1
"FR",2014,0,15
"FR",2014,0,15
"FR",2014,0,13
"FR",2014,0,24
"FR",2014,0,11
"FR",2014,0,24
"FR",2014,0,7
"FR",2014,0,8
"FR",2014,0,10
"FR",2014,0,13
"FR",2014,0,31
"FR",2014,0,23
"FR",2014,0,15
"FR",2014,0,30
"FR",2014,0,21
"FR",2014,0,9
"FR",2014,0,24
"FR",2014,0,21
"FR",2014,0,10
"FR",2014,0,14
"FR",2014,0,28
"FR",2014,0,18
"FR",2014,0,16
"FR",2014,0,23
"FR",2014,0,8
"FR",2014,0,39
"FR",2014,0,29
"FR",2014,0,24
"FR",2014,1,3
"FR",2014,1,1
"FR",2014,1,0
"FR",2014,1,0
"FR",2014,1,3
"FR",2014,1,12
"FR",2014,1,7
"FR",2014,1,1
"FR",2014,1,11
"FR",2014,1,14
"FR",2014,1,0
"FR",2014,1,11
"FR",2014,1,12
